id,filename,name,datum,utm_zone
10325370,MDT02-ETRS89-HU30-0243-2-COB2.asc,0243-2,ETRS89,30
10325005,MDT02-ETRS89-HU30-0243-3-COB2.asc,0243-3,ETRS89,30
10325450,MDT02-ETRS89-HU30-0243-4-COB2.asc,0243-4,ETRS89,30
10325429,MDT02-ETRS89-HU30-0244-1-COB2.asc,0244-1,ETRS89,30
10324525,MDT02-ETRS89-HU30-0244-2-COB2.asc,0244-2,ETRS89,30
10325357,MDT02-ETRS89-HU30-0244-3-COB2.asc,0244-3,ETRS89,30
10325394,MDT02-ETRS89-HU30-0244-4-COB2.asc,0244-4,ETRS89,30
10325010,MDT02-ETRS89-HU30-0245-1-COB2.asc,0245-1,ETRS89,30
10325095,MDT02-ETRS89-HU30-0245-3-COB2.asc,0245-3,ETRS89,30
10410012,MDT02-ETRS89-HU30-0271-1-COB2.asc,0271-1,ETRS89,30
10410232,MDT02-ETRS89-HU30-0271-2-COB2.asc,0271-2,ETRS89,30
10410114,MDT02-ETRS89-HU30-0271-3-COB2.asc,0271-3,ETRS89,30
10409981,MDT02-ETRS89-HU30-0271-4-COB2.asc,0271-4,ETRS89,30
10410016,MDT02-ETRS89-HU30-0272-1-COB2.asc,0272-1,ETRS89,30
10409909,MDT02-ETRS89-HU30-0272-2-COB2.asc,0272-2,ETRS89,30
10410241,MDT02-ETRS89-HU30-0272-3-COB2.asc,0272-3,ETRS89,30
10410229,MDT02-ETRS89-HU30-0272-4-COB2.asc,0272-4,ETRS89,30
10410237,MDT02-ETRS89-HU30-0273-1-COB2.asc,0273-1,ETRS89,30
10410051,MDT02-ETRS89-HU30-0273-2-COB2.asc,0273-2,ETRS89,30
10410209,MDT02-ETRS89-HU30-0273-3-COB2.asc,0273-3,ETRS89,30
10409990,MDT02-ETRS89-HU30-0273-4-COB2.asc,0273-4,ETRS89,30
10410162,MDT02-ETRS89-HU30-0274-1-COB2.asc,0274-1,ETRS89,30
10410177,MDT02-ETRS89-HU30-0274-2-COB2.asc,0274-2,ETRS89,30
10409975,MDT02-ETRS89-HU30-0274-3-COB2.asc,0274-3,ETRS89,30
10409965,MDT02-ETRS89-HU30-0274-4-COB2.asc,0274-4,ETRS89,30
10410097,MDT02-ETRS89-HU30-0275-1-COB2.asc,0275-1,ETRS89,30
10410121,MDT02-ETRS89-HU30-0275-2-COB2.asc,0275-2,ETRS89,30
10410141,MDT02-ETRS89-HU30-0275-3-COB2.asc,0275-3,ETRS89,30
10410028,MDT02-ETRS89-HU30-0275-4-COB2.asc,0275-4,ETRS89,30
10324984,MDT02-ETRS89-HU30-0278-1-COB2.asc,0278-1,ETRS89,30
10325202,MDT02-ETRS89-HU30-0278-2-COB2.asc,0278-2,ETRS89,30
10325083,MDT02-ETRS89-HU30-0278-4-COB2.asc,0278-4,ETRS89,30
10324993,MDT02-ETRS89-HU30-0279-1-COB2.asc,0279-1,ETRS89,30
10325207,MDT02-ETRS89-HU30-0279-2-COB2.asc,0279-2,ETRS89,30
10324538,MDT02-ETRS89-HU30-0279-3-COB2.asc,0279-3,ETRS89,30
10325200,MDT02-ETRS89-HU30-0279-4-COB2.asc,0279-4,ETRS89,30
10324866,MDT02-ETRS89-HU30-0280-1-COB2.asc,0280-1,ETRS89,30
10324522,MDT02-ETRS89-HU30-0280-2-COB2.asc,0280-2,ETRS89,30
10324884,MDT02-ETRS89-HU30-0280-3-COB2.asc,0280-3,ETRS89,30
10324635,MDT02-ETRS89-HU30-0280-4-COB2.asc,0280-4,ETRS89,30
10324640,MDT02-ETRS89-HU30-0281-1-COB2.asc,0281-1,ETRS89,30
10325420,MDT02-ETRS89-HU30-0281-2-COB2.asc,0281-2,ETRS89,30
10325296,MDT02-ETRS89-HU30-0281-3-COB2.asc,0281-3,ETRS89,30
10325335,MDT02-ETRS89-HU30-0281-4-COB2.asc,0281-4,ETRS89,30
10325414,MDT02-ETRS89-HU30-0282-1-COB2.asc,0282-1,ETRS89,30
10325362,MDT02-ETRS89-HU30-0282-2-COB2.asc,0282-2,ETRS89,30
10325340,MDT02-ETRS89-HU30-0282-3-COB2.asc,0282-3,ETRS89,30
10324920,MDT02-ETRS89-HU30-0282-4-COB2.asc,0282-4,ETRS89,30
10324982,MDT02-ETRS89-HU30-0283-1-COB2.asc,0283-1,ETRS89,30
10325411,MDT02-ETRS89-HU30-0283-3-COB2.asc,0283-3,ETRS89,30
10325417,MDT02-ETRS89-HU30-0283-4-COB2.asc,0283-4,ETRS89,30
10324582,MDT02-ETRS89-HU30-0284-3-COB2.asc,0284-3,ETRS89,30
10325276,MDT02-ETRS89-HU30-0284-4-COB2.asc,0284-4,ETRS89,30
10324620,MDT02-ETRS89-HU30-0285-3-COB2.asc,0285-3,ETRS89,30
10324932,MDT02-ETRS89-HU30-0285-4-COB2.asc,0285-4,ETRS89,30
10324738,MDT02-ETRS89-HU30-0286-3-COB2.asc,0286-3,ETRS89,30
10325062,MDT02-ETRS89-HU30-0286-4-COB2.asc,0286-4,ETRS89,30
10324376,MDT02-ETRS89-HU30-0287-3-COB2.asc,0287-3,ETRS89,30
10410204,MDT02-ETRS89-HU30-0309-1-COB2.asc,0309-1,ETRS89,30
10409956,MDT02-ETRS89-HU30-0309-2-COB2.asc,0309-2,ETRS89,30
10409924,MDT02-ETRS89-HU30-0309-3-COB2.asc,0309-3,ETRS89,30
10410076,MDT02-ETRS89-HU30-0309-4-COB2.asc,0309-4,ETRS89,30
10410199,MDT02-ETRS89-HU30-0310-1-COB2.asc,0310-1,ETRS89,30
10410022,MDT02-ETRS89-HU30-0310-2-COB2.asc,0310-2,ETRS89,30
10409985,MDT02-ETRS89-HU30-0310-3-COB2.asc,0310-3,ETRS89,30
10410138,MDT02-ETRS89-HU30-0310-4-COB2.asc,0310-4,ETRS89,30
10410160,MDT02-ETRS89-HU30-0311-1-COB2.asc,0311-1,ETRS89,30
10410085,MDT02-ETRS89-HU30-0311-2-COB2.asc,0311-2,ETRS89,30
10410007,MDT02-ETRS89-HU30-0311-3-COB2.asc,0311-3,ETRS89,30
10409961,MDT02-ETRS89-HU30-0311-4-COB2.asc,0311-4,ETRS89,30
10410098,MDT02-ETRS89-HU30-0312-1-COB2.asc,0312-1,ETRS89,30
10409968,MDT02-ETRS89-HU30-0312-2-COB2.asc,0312-2,ETRS89,30
10410109,MDT02-ETRS89-HU30-0312-3-COB2.asc,0312-3,ETRS89,30
10410091,MDT02-ETRS89-HU30-0312-4-COB2.asc,0312-4,ETRS89,30
10409999,MDT02-ETRS89-HU30-0313-1-COB2.asc,0313-1,ETRS89,30
10410200,MDT02-ETRS89-HU30-0313-2-COB2.asc,0313-2,ETRS89,30
10409982,MDT02-ETRS89-HU30-0313-3-COB2.asc,0313-3,ETRS89,30
10410207,MDT02-ETRS89-HU30-0313-4-COB2.asc,0313-4,ETRS89,30
10325125,MDT02-ETRS89-HU30-0317-2-COB2.asc,0317-2,ETRS89,30
10324941,MDT02-ETRS89-HU30-0319-1-COB2.asc,0319-1,ETRS89,30
10325434,MDT02-ETRS89-HU30-0319-2-COB2.asc,0319-2,ETRS89,30
10324597,MDT02-ETRS89-HU30-0319-4-COB2.asc,0319-4,ETRS89,30
10325400,MDT02-ETRS89-HU30-0320-1-COB2.asc,0320-1,ETRS89,30
10325416,MDT02-ETRS89-HU30-0320-2-COB2.asc,0320-2,ETRS89,30
10324602,MDT02-ETRS89-HU30-0320-3-COB2.asc,0320-3,ETRS89,30
10325390,MDT02-ETRS89-HU30-0320-4-COB2.asc,0320-4,ETRS89,30
10325451,MDT02-ETRS89-HU30-0321-1-COB2.asc,0321-1,ETRS89,30
10325395,MDT02-ETRS89-HU30-0321-2-COB2.asc,0321-2,ETRS89,30
10325377,MDT02-ETRS89-HU30-0321-3-COB2.asc,0321-3,ETRS89,30
10324728,MDT02-ETRS89-HU30-0321-4-COB2.asc,0321-4,ETRS89,30
10324386,MDT02-ETRS89-HU30-0322-1-COB2.asc,0322-1,ETRS89,30
10324407,MDT02-ETRS89-HU30-0322-2-COB2.asc,0322-2,ETRS89,30
10325300,MDT02-ETRS89-HU30-0322-3-COB2.asc,0322-3,ETRS89,30
10325226,MDT02-ETRS89-HU30-0322-4-COB2.asc,0322-4,ETRS89,30
10325155,MDT02-ETRS89-HU30-0323-1-COB2.asc,0323-1,ETRS89,30
10324785,MDT02-ETRS89-HU30-0323-2-COB2.asc,0323-2,ETRS89,30
10324455,MDT02-ETRS89-HU30-0323-3-COB2.asc,0323-3,ETRS89,30
10324842,MDT02-ETRS89-HU30-0323-4-COB2.asc,0323-4,ETRS89,30
10324735,MDT02-ETRS89-HU30-0324-1-COB2.asc,0324-1,ETRS89,30
10324834,MDT02-ETRS89-HU30-0324-2-COB2.asc,0324-2,ETRS89,30
10324547,MDT02-ETRS89-HU30-0324-3-COB2.asc,0324-3,ETRS89,30
10324928,MDT02-ETRS89-HU30-0324-4-COB2.asc,0324-4,ETRS89,30
10325261,MDT02-ETRS89-HU30-0325-1-COB2.asc,0325-1,ETRS89,30
10325282,MDT02-ETRS89-HU30-0325-3-COB2.asc,0325-3,ETRS89,30
10410068,MDT02-ETRS89-HU30-0341-1-COB2.asc,0341-1,ETRS89,30
10409937,MDT02-ETRS89-HU30-0341-2-COB2.asc,0341-2,ETRS89,30
10410197,MDT02-ETRS89-HU30-0341-3-COB2.asc,0341-3,ETRS89,30
10410219,MDT02-ETRS89-HU30-0341-4-COB2.asc,0341-4,ETRS89,30
10410063,MDT02-ETRS89-HU30-0342-1-COB2.asc,0342-1,ETRS89,30
10410280,MDT02-ETRS89-HU30-0342-2-COB2.asc,0342-2,ETRS89,30
10410005,MDT02-ETRS89-HU30-0342-3-COB2.asc,0342-3,ETRS89,30
10410259,MDT02-ETRS89-HU30-0342-4-COB2.asc,0342-4,ETRS89,30
10410266,MDT02-ETRS89-HU30-0343-1-COB2.asc,0343-1,ETRS89,30
10410273,MDT02-ETRS89-HU30-0343-2-COB2.asc,0343-2,ETRS89,30
10410263,MDT02-ETRS89-HU30-0343-3-COB2.asc,0343-3,ETRS89,30
10410256,MDT02-ETRS89-HU30-0343-4-COB2.asc,0343-4,ETRS89,30
10410252,MDT02-ETRS89-HU30-0344-1-COB2.asc,0344-1,ETRS89,30
10410267,MDT02-ETRS89-HU30-0344-2-COB2.asc,0344-2,ETRS89,30
10410284,MDT02-ETRS89-HU30-0344-3-COB2.asc,0344-3,ETRS89,30
10410260,MDT02-ETRS89-HU30-0344-4-COB2.asc,0344-4,ETRS89,30
10410265,MDT02-ETRS89-HU30-0345-1-COB2.asc,0345-1,ETRS89,30
10410283,MDT02-ETRS89-HU30-0345-2-COB2.asc,0345-2,ETRS89,30
10410249,MDT02-ETRS89-HU30-0345-3-COB2.asc,0345-3,ETRS89,30
10410277,MDT02-ETRS89-HU30-0345-4-COB2.asc,0345-4,ETRS89,30
10410268,MDT02-ETRS89-HU30-0346-3-COB2.asc,0346-3,ETRS89,30
10410116,MDT02-ETRS89-HU30-0346-4-COB2.asc,0346-4,ETRS89,30
10409930,MDT02-ETRS89-HU30-0347-3-COB2.asc,0347-3,ETRS89,30
10410174,MDT02-ETRS89-HU30-0347-4-COB2.asc,0347-4,ETRS89,30
10410179,MDT02-ETRS89-HU30-0348-3-COB2.asc,0348-3,ETRS89,30
10409939,MDT02-ETRS89-HU30-0348-4-COB2.asc,0348-4,ETRS89,30
10410033,MDT02-ETRS89-HU30-0349-3-COB2.asc,0349-3,ETRS89,30
10409896,MDT02-ETRS89-HU30-0349-4-COB2.asc,0349-4,ETRS89,30
10409987,MDT02-ETRS89-HU30-0350-3-COB2.asc,0350-3,ETRS89,30
10409902,MDT02-ETRS89-HU30-0350-4-COB2.asc,0350-4,ETRS89,30
10409900,MDT02-ETRS89-HU30-0351-3-COB2.asc,0351-3,ETRS89,30
10325024,MDT02-ETRS89-HU30-0351-4-COB2.asc,0351-4,ETRS89,30
10324742,MDT02-ETRS89-HU30-0352-1-COB2.asc,0352-1,ETRS89,30
10324475,MDT02-ETRS89-HU30-0352-2-COB2.asc,0352-2,ETRS89,30
10324974,MDT02-ETRS89-HU30-0352-3-COB2.asc,0352-3,ETRS89,30
10325025,MDT02-ETRS89-HU30-0352-4-COB2.asc,0352-4,ETRS89,30
10325033,MDT02-ETRS89-HU30-0353-1-COB2.asc,0353-1,ETRS89,30
10325215,MDT02-ETRS89-HU30-0353-2-COB2.asc,0353-2,ETRS89,30
10325077,MDT02-ETRS89-HU30-0353-3-COB2.asc,0353-3,ETRS89,30
10324425,MDT02-ETRS89-HU30-0353-4-COB2.asc,0353-4,ETRS89,30
10325278,MDT02-ETRS89-HU30-0354-1-COB2.asc,0354-1,ETRS89,30
10324404,MDT02-ETRS89-HU30-0354-2-COB2.asc,0354-2,ETRS89,30
10324805,MDT02-ETRS89-HU30-0354-3-COB2.asc,0354-3,ETRS89,30
10325079,MDT02-ETRS89-HU30-0354-4-COB2.asc,0354-4,ETRS89,30
10324414,MDT02-ETRS89-HU30-0355-1-COB2.asc,0355-1,ETRS89,30
10325269,MDT02-ETRS89-HU30-0355-2-COB2.asc,0355-2,ETRS89,30
10324431,MDT02-ETRS89-HU30-0355-3-COB2.asc,0355-3,ETRS89,30
10324930,MDT02-ETRS89-HU30-0355-4-COB2.asc,0355-4,ETRS89,30
10324797,MDT02-ETRS89-HU30-0356-1-COB2.asc,0356-1,ETRS89,30
10325014,MDT02-ETRS89-HU30-0356-2-COB2.asc,0356-2,ETRS89,30
10325081,MDT02-ETRS89-HU30-0356-3-COB2.asc,0356-3,ETRS89,30
10324676,MDT02-ETRS89-HU30-0356-4-COB2.asc,0356-4,ETRS89,30
10324892,MDT02-ETRS89-HU30-0357-1-COB2.asc,0357-1,ETRS89,30
10324820,MDT02-ETRS89-HU30-0357-3-COB2.asc,0357-3,ETRS89,30
10410011,MDT02-ETRS89-HU30-0370-1-COB2.asc,0370-1,ETRS89,30
10410164,MDT02-ETRS89-HU30-0370-2-COB2.asc,0370-2,ETRS89,30
10409884,MDT02-ETRS89-HU30-0370-3-COB2.asc,0370-3,ETRS89,30
10410202,MDT02-ETRS89-HU30-0370-4-COB2.asc,0370-4,ETRS89,30
10409940,MDT02-ETRS89-HU30-0371-1-COB2.asc,0371-1,ETRS89,30
10410270,MDT02-ETRS89-HU30-0371-2-COB2.asc,0371-2,ETRS89,30
10410078,MDT02-ETRS89-HU30-0371-3-COB2.asc,0371-3,ETRS89,30
10410282,MDT02-ETRS89-HU30-0371-4-COB2.asc,0371-4,ETRS89,30
10410271,MDT02-ETRS89-HU30-0372-1-COB2.asc,0372-1,ETRS89,30
10410086,MDT02-ETRS89-HU30-0372-2-COB2.asc,0372-2,ETRS89,30
10410264,MDT02-ETRS89-HU30-0372-3-COB2.asc,0372-3,ETRS89,30
10410074,MDT02-ETRS89-HU30-0372-4-COB2.asc,0372-4,ETRS89,30
10410247,MDT02-ETRS89-HU30-0373-1-COB2.asc,0373-1,ETRS89,30
10410003,MDT02-ETRS89-HU30-0373-2-COB2.asc,0373-2,ETRS89,30
10410075,MDT02-ETRS89-HU30-0373-3-COB2.asc,0373-3,ETRS89,30
10410052,MDT02-ETRS89-HU30-0373-4-COB2.asc,0373-4,ETRS89,30
10410223,MDT02-ETRS89-HU30-0374-1-COB2.asc,0374-1,ETRS89,30
10410041,MDT02-ETRS89-HU30-0374-2-COB2.asc,0374-2,ETRS89,30
10410211,MDT02-ETRS89-HU30-0374-3-COB2.asc,0374-3,ETRS89,30
10410165,MDT02-ETRS89-HU30-0374-4-COB2.asc,0374-4,ETRS89,30
10409899,MDT02-ETRS89-HU30-0375-1-COB2.asc,0375-1,ETRS89,30
10410235,MDT02-ETRS89-HU30-0375-2-COB2.asc,0375-2,ETRS89,30
10410127,MDT02-ETRS89-HU30-0375-3-COB2.asc,0375-3,ETRS89,30
10410059,MDT02-ETRS89-HU30-0375-4-COB2.asc,0375-4,ETRS89,30
10409977,MDT02-ETRS89-HU30-0376-1-COB2.asc,0376-1,ETRS89,30
10410221,MDT02-ETRS89-HU30-0376-2-COB2.asc,0376-2,ETRS89,30
10410092,MDT02-ETRS89-HU30-0376-3-COB2.asc,0376-3,ETRS89,30
10409911,MDT02-ETRS89-HU30-0376-4-COB2.asc,0376-4,ETRS89,30
10410030,MDT02-ETRS89-HU30-0377-1-COB2.asc,0377-1,ETRS89,30
10410044,MDT02-ETRS89-HU30-0377-2-COB2.asc,0377-2,ETRS89,30
10409978,MDT02-ETRS89-HU30-0377-3-COB2.asc,0377-3,ETRS89,30
10410226,MDT02-ETRS89-HU30-0377-4-COB2.asc,0377-4,ETRS89,30
10409901,MDT02-ETRS89-HU30-0378-1-COB2.asc,0378-1,ETRS89,30
10410186,MDT02-ETRS89-HU30-0378-2-COB2.asc,0378-2,ETRS89,30
10409959,MDT02-ETRS89-HU30-0378-3-COB2.asc,0378-3,ETRS89,30
10410117,MDT02-ETRS89-HU30-0378-4-COB2.asc,0378-4,ETRS89,30
10410189,MDT02-ETRS89-HU30-0379-1-COB2.asc,0379-1,ETRS89,30
10409903,MDT02-ETRS89-HU30-0379-2-COB2.asc,0379-2,ETRS89,30
10410026,MDT02-ETRS89-HU30-0379-3-COB2.asc,0379-3,ETRS89,30
10410196,MDT02-ETRS89-HU30-0379-4-COB2.asc,0379-4,ETRS89,30
10410139,MDT02-ETRS89-HU30-0380-1-COB2.asc,0380-1,ETRS89,30
10324702,MDT02-ETRS89-HU30-0380-2-COB2.asc,0380-2,ETRS89,30
10410163,MDT02-ETRS89-HU30-0380-3-COB2.asc,0380-3,ETRS89,30
10324657,MDT02-ETRS89-HU30-0380-4-COB2.asc,0380-4,ETRS89,30
10325260,MDT02-ETRS89-HU30-0381-1-COB2.asc,0381-1,ETRS89,30
10325298,MDT02-ETRS89-HU30-0381-2-COB2.asc,0381-2,ETRS89,30
10325097,MDT02-ETRS89-HU30-0381-3-COB2.asc,0381-3,ETRS89,30
10324427,MDT02-ETRS89-HU30-0381-4-COB2.asc,0381-4,ETRS89,30
10324708,MDT02-ETRS89-HU30-0382-1-COB2.asc,0382-1,ETRS89,30
10324720,MDT02-ETRS89-HU30-0382-2-COB2.asc,0382-2,ETRS89,30
10324826,MDT02-ETRS89-HU30-0382-3-COB2.asc,0382-3,ETRS89,30
10324776,MDT02-ETRS89-HU30-0382-4-COB2.asc,0382-4,ETRS89,30
10325034,MDT02-ETRS89-HU30-0383-1-COB2.asc,0383-1,ETRS89,30
10325181,MDT02-ETRS89-HU30-0383-2-COB2.asc,0383-2,ETRS89,30
10325018,MDT02-ETRS89-HU30-0383-3-COB2.asc,0383-3,ETRS89,30
10324939,MDT02-ETRS89-HU30-0383-4-COB2.asc,0383-4,ETRS89,30
10324875,MDT02-ETRS89-HU30-0384-1-COB2.asc,0384-1,ETRS89,30
10324498,MDT02-ETRS89-HU30-0384-2-COB2.asc,0384-2,ETRS89,30
10324855,MDT02-ETRS89-HU30-0384-3-COB2.asc,0384-3,ETRS89,30
10324889,MDT02-ETRS89-HU30-0384-4-COB2.asc,0384-4,ETRS89,30
10324877,MDT02-ETRS89-HU30-0385-1-COB2.asc,0385-1,ETRS89,30
10325154,MDT02-ETRS89-HU30-0385-2-COB2.asc,0385-2,ETRS89,30
10325013,MDT02-ETRS89-HU30-0385-3-COB2.asc,0385-3,ETRS89,30
10324545,MDT02-ETRS89-HU30-0385-4-COB2.asc,0385-4,ETRS89,30
10324669,MDT02-ETRS89-HU30-0386-1-COB2.asc,0386-1,ETRS89,30
10325185,MDT02-ETRS89-HU30-0386-3-COB2.asc,0386-3,ETRS89,30
10410058,MDT02-ETRS89-HU30-0398-1-COB2.asc,0398-1,ETRS89,30
10410042,MDT02-ETRS89-HU30-0398-2-COB2.asc,0398-2,ETRS89,30
10409947,MDT02-ETRS89-HU30-0398-3-COB2.asc,0398-3,ETRS89,30
10410120,MDT02-ETRS89-HU30-0398-4-COB2.asc,0398-4,ETRS89,30
10409920,MDT02-ETRS89-HU30-0399-1-COB2.asc,0399-1,ETRS89,30
10410279,MDT02-ETRS89-HU30-0399-2-COB2.asc,0399-2,ETRS89,30
10410087,MDT02-ETRS89-HU30-0399-3-COB2.asc,0399-3,ETRS89,30
10410261,MDT02-ETRS89-HU30-0399-4-COB2.asc,0399-4,ETRS89,30
10410253,MDT02-ETRS89-HU30-0400-1-COB2.asc,0400-1,ETRS89,30
10410168,MDT02-ETRS89-HU30-0400-2-COB2.asc,0400-2,ETRS89,30
10410275,MDT02-ETRS89-HU30-0400-3-COB2.asc,0400-3,ETRS89,30
10410136,MDT02-ETRS89-HU30-0400-4-COB2.asc,0400-4,ETRS89,30
10409928,MDT02-ETRS89-HU30-0401-1-COB2.asc,0401-1,ETRS89,30
10409935,MDT02-ETRS89-HU30-0401-2-COB2.asc,0401-2,ETRS89,30
10409914,MDT02-ETRS89-HU30-0401-3-COB2.asc,0401-3,ETRS89,30
10410222,MDT02-ETRS89-HU30-0401-4-COB2.asc,0401-4,ETRS89,30
10410095,MDT02-ETRS89-HU30-0402-1-COB2.asc,0402-1,ETRS89,30
10410236,MDT02-ETRS89-HU30-0402-2-COB2.asc,0402-2,ETRS89,30
10410096,MDT02-ETRS89-HU30-0402-3-COB2.asc,0402-3,ETRS89,30
10409976,MDT02-ETRS89-HU30-0402-4-COB2.asc,0402-4,ETRS89,30
10410100,MDT02-ETRS89-HU30-0403-1-COB2.asc,0403-1,ETRS89,30
10410094,MDT02-ETRS89-HU30-0403-2-COB2.asc,0403-2,ETRS89,30
10410191,MDT02-ETRS89-HU30-0403-3-COB2.asc,0403-3,ETRS89,30
10409951,MDT02-ETRS89-HU30-0403-4-COB2.asc,0403-4,ETRS89,30
10409997,MDT02-ETRS89-HU30-0404-1-COB2.asc,0404-1,ETRS89,30
10409966,MDT02-ETRS89-HU30-0404-2-COB2.asc,0404-2,ETRS89,30
10410046,MDT02-ETRS89-HU30-0404-3-COB2.asc,0404-3,ETRS89,30
10410198,MDT02-ETRS89-HU30-0404-4-COB2.asc,0404-4,ETRS89,30
10410155,MDT02-ETRS89-HU30-0405-1-COB2.asc,0405-1,ETRS89,30
10410101,MDT02-ETRS89-HU30-0405-2-COB2.asc,0405-2,ETRS89,30
10410147,MDT02-ETRS89-HU30-0405-3-COB2.asc,0405-3,ETRS89,30
10409950,MDT02-ETRS89-HU30-0405-4-COB2.asc,0405-4,ETRS89,30
10410006,MDT02-ETRS89-HU30-0406-1-COB2.asc,0406-1,ETRS89,30
10410018,MDT02-ETRS89-HU30-0406-2-COB2.asc,0406-2,ETRS89,30
10410242,MDT02-ETRS89-HU30-0406-3-COB2.asc,0406-3,ETRS89,30
10409917,MDT02-ETRS89-HU30-0406-4-COB2.asc,0406-4,ETRS89,30
10410024,MDT02-ETRS89-HU30-0407-1-COB2.asc,0407-1,ETRS89,30
10410000,MDT02-ETRS89-HU30-0407-2-COB2.asc,0407-2,ETRS89,30
10410029,MDT02-ETRS89-HU30-0407-3-COB2.asc,0407-3,ETRS89,30
10409942,MDT02-ETRS89-HU30-0407-4-COB2.asc,0407-4,ETRS89,30
10324817,MDT02-ETRS89-HU30-0408-1-COB2.asc,0408-1,ETRS89,30
10324719,MDT02-ETRS89-HU30-0408-2-COB2.asc,0408-2,ETRS89,30
10324696,MDT02-ETRS89-HU30-0408-3-COB2.asc,0408-3,ETRS89,30
10325309,MDT02-ETRS89-HU30-0408-4-COB2.asc,0408-4,ETRS89,30
10324856,MDT02-ETRS89-HU30-0409-1-COB2.asc,0409-1,ETRS89,30
10324544,MDT02-ETRS89-HU30-0409-2-COB2.asc,0409-2,ETRS89,30
10324816,MDT02-ETRS89-HU30-0409-3-COB2.asc,0409-3,ETRS89,30
10325119,MDT02-ETRS89-HU30-0409-4-COB2.asc,0409-4,ETRS89,30
10324975,MDT02-ETRS89-HU30-0410-1-COB2.asc,0410-1,ETRS89,30
10324405,MDT02-ETRS89-HU30-0410-2-COB2.asc,0410-2,ETRS89,30
10324783,MDT02-ETRS89-HU30-0410-3-COB2.asc,0410-3,ETRS89,30
10325112,MDT02-ETRS89-HU30-0410-4-COB2.asc,0410-4,ETRS89,30
10324387,MDT02-ETRS89-HU30-0411-1-COB2.asc,0411-1,ETRS89,30
10324422,MDT02-ETRS89-HU30-0411-2-COB2.asc,0411-2,ETRS89,30
10325170,MDT02-ETRS89-HU30-0411-3-COB2.asc,0411-3,ETRS89,30
10324890,MDT02-ETRS89-HU30-0411-4-COB2.asc,0411-4,ETRS89,30
10324898,MDT02-ETRS89-HU30-0412-1-COB2.asc,0412-1,ETRS89,30
10325195,MDT02-ETRS89-HU30-0412-2-COB2.asc,0412-2,ETRS89,30
10324750,MDT02-ETRS89-HU30-0412-3-COB2.asc,0412-3,ETRS89,30
10324638,MDT02-ETRS89-HU30-0412-4-COB2.asc,0412-4,ETRS89,30
10324836,MDT02-ETRS89-HU30-0413-1-COB2.asc,0413-1,ETRS89,30
10325001,MDT02-ETRS89-HU30-0413-2-COB2.asc,0413-2,ETRS89,30
10324818,MDT02-ETRS89-HU30-0413-3-COB2.asc,0413-3,ETRS89,30
10324958,MDT02-ETRS89-HU30-0413-4-COB2.asc,0413-4,ETRS89,30
10324443,MDT02-ETRS89-HU30-0414-1-COB2.asc,0414-1,ETRS89,30
10324519,MDT02-ETRS89-HU30-0414-3-COB2.asc,0414-3,ETRS89,30
10410195,MDT02-ETRS89-HU30-0426-1-COB2.asc,0426-1,ETRS89,30
10410037,MDT02-ETRS89-HU30-0426-2-COB2.asc,0426-2,ETRS89,30
10410065,MDT02-ETRS89-HU30-0426-3-COB2.asc,0426-3,ETRS89,30
10409895,MDT02-ETRS89-HU30-0426-4-COB2.asc,0426-4,ETRS89,30
10409974,MDT02-ETRS89-HU30-0427-1-COB2.asc,0427-1,ETRS89,30
10410258,MDT02-ETRS89-HU30-0427-2-COB2.asc,0427-2,ETRS89,30
10410231,MDT02-ETRS89-HU30-0427-3-COB2.asc,0427-3,ETRS89,30
10410255,MDT02-ETRS89-HU30-0427-4-COB2.asc,0427-4,ETRS89,30
10410285,MDT02-ETRS89-HU30-0428-1-COB2.asc,0428-1,ETRS89,30
10410113,MDT02-ETRS89-HU30-0428-2-COB2.asc,0428-2,ETRS89,30
10410257,MDT02-ETRS89-HU30-0428-3-COB2.asc,0428-3,ETRS89,30
10410056,MDT02-ETRS89-HU30-0428-4-COB2.asc,0428-4,ETRS89,30
10410125,MDT02-ETRS89-HU30-0429-1-COB2.asc,0429-1,ETRS89,30
10409967,MDT02-ETRS89-HU30-0429-2-COB2.asc,0429-2,ETRS89,30
10410020,MDT02-ETRS89-HU30-0429-3-COB2.asc,0429-3,ETRS89,30
10409969,MDT02-ETRS89-HU30-0429-4-COB2.asc,0429-4,ETRS89,30
10410150,MDT02-ETRS89-HU30-0430-1-COB2.asc,0430-1,ETRS89,30
10410124,MDT02-ETRS89-HU30-0430-2-COB2.asc,0430-2,ETRS89,30
10410217,MDT02-ETRS89-HU30-0430-3-COB2.asc,0430-3,ETRS89,30
10410144,MDT02-ETRS89-HU30-0430-4-COB2.asc,0430-4,ETRS89,30
10410230,MDT02-ETRS89-HU30-0431-1-COB2.asc,0431-1,ETRS89,30
10410089,MDT02-ETRS89-HU30-0431-2-COB2.asc,0431-2,ETRS89,30
10410170,MDT02-ETRS89-HU30-0431-3-COB2.asc,0431-3,ETRS89,30
10324795,MDT02-ETRS89-HU30-0431-4-COB2.asc,0431-4,ETRS89,30
10409943,MDT02-ETRS89-HU30-0432-1-COB2.asc,0432-1,ETRS89,30
10409881,MDT02-ETRS89-HU30-0432-2-COB2.asc,0432-2,ETRS89,30
10324749,MDT02-ETRS89-HU30-0432-3-COB2.asc,0432-3,ETRS89,30
