id,download_id,series,datum,utm_zone,date,size
0099-1,11780157,T25C2,ETRS89,29,2016,0.87
0099-2,11780158,T25C2,ETRS89,29,2020,0.88
0099-3,11780159,T25C2,ETRS89,29,2016,0.88
0099-4,11780160,T25C2,ETRS89,29,2016,0.86
0100-1,11780161,T25C2,ETRS89,29,2020,0.81
0100-2,11780162,T25C2,ETRS89,29,2020,0.81
0100-3,11780163,T25C2,ETRS89,29,2020,0.87
0100-4,11780164,T25C2,ETRS89,29,2020,0.87
0101-1,11780165,T25C2,ETRS89,29,2020,0.86
0101-2,11780166,T25C2,ETRS89,29,2021,0.86
0101-3,11780167,T25C2,ETRS89,29,2020,0.87
0101-4,11780168,T25C2,ETRS89,29,2021,0.87
0102-1,11780169,T25C2,ETRS89,29,2021,0.86
0102-2,11780170,T25C2,ETRS89,29,2020,0.87
0102-3,11780171,T25C2,ETRS89,29,2021,0.87
0102-4,11780172,T25C2,ETRS89,29,2021,0.85
0119-1,11780173,T25C2,ETRS89,29,2015,0.42
0119-2,11780174,T25C2,ETRS89,29,2015,0.64
0119-3,11780175,T25C2,ETRS89,29,2015,0.05
0119-4,11780176,T25C2,ETRS89,29,2015,0.79
0120-1,11780177,T25C2,ETRS89,29,2015,0.82
0120-2,11780178,T25C2,ETRS89,29,2015,0.82
0120-3,11780179,T25C2,ETRS89,29,2015,0.82
0120-4,11780180,T25C2,ETRS89,29,2015,0.84
0121-1,11780181,T25C2,ETRS89,29,2015,0.81
0121-2,11780182,T25C2,ETRS89,29,2015,0.83
0121-3,11780183,T25C2,ETRS89,29,2015,0.82
0121-4,11780184,T25C2,ETRS89,29,2015,0.83
0122-1,11780185,T25C2,ETRS89,29,2015,0.83
0122-2,11780186,T25C2,ETRS89,29,"2015, 2016",0.81
0122-3,11780187,T25C2,ETRS89,29,2015,0.82
0122-4,11780188,T25C2,ETRS89,29,"2015, 2016",0.82
0123-1,11780189,T25C2,ETRS89,29,"2015, 2016",0.82
0123-2,11780190,T25C2,ETRS89,29,2016,0.83
0123-3,11780191,T25C2,ETRS89,29,"2015, 2016",0.83
0123-4,11780192,T25C2,ETRS89,29,2016,0.83
0124-1,11780193,T25C2,ETRS89,29,2016,0.84
0124-2,11780194,T25C2,ETRS89,29,2016,0.86
0124-3,11780195,T25C2,ETRS89,29,2016,0.82
0124-4,11780196,T25C2,ETRS89,29,2016,0.85
0125-1,11780197,T25C2,ETRS89,29,2016,0.86
0125-2,11780198,T25C2,ETRS89,29,2016,0.87
0125-3,11780199,T25C2,ETRS89,29,2016,0.85
0125-4,11780200,T25C2,ETRS89,29,2016,0.86
0126-1,11780201,T25C2,ETRS89,29,2021,0.87
0126-2,11780202,T25C2,ETRS89,29,2021,0.86
0126-3,11780203,T25C2,ETRS89,29,2021,0.86
0126-4,11780204,T25C2,ETRS89,29,2021,0.85
0127-1,11780205,T25C2,ETRS89,29,2021,0.87
0127-2,11780206,T25C2,ETRS89,29,2021,0.87
0127-3,11780207,T25C2,ETRS89,29,2021,0.86
0127-4,11780208,T25C2,ETRS89,29,2021,0.86
0128-1,11780209,T25C2,ETRS89,29,2021,0.86
0128-2,11780210,T25C2,ETRS89,29,2021,0.84
0128-3,11780211,T25C2,ETRS89,29,2021,0.85
0128-4,11780212,T25C2,ETRS89,29,2021,0.84
0151-1,11780213,T25C2,ETRS89,29,2015,0.18
0151-2,11780214,T25C2,ETRS89,29,2015,0.65
0151-3,11780215,T25C2,ETRS89,29,2015,0.11
0151-4,11780216,T25C2,ETRS89,29,2015,0.19
0152-1,11780217,T25C2,ETRS89,29,2015,0.51
0152-2,11780218,T25C2,ETRS89,29,2015,0.82
0152-3,11780219,T25C2,ETRS89,29,2015,0.66
0152-4,11780220,T25C2,ETRS89,29,2015,0.84
0153-1,11780221,T25C2,ETRS89,29,2015,0.84
0153-2,11780222,T25C2,ETRS89,29,2015,0.84
0153-3,11780223,T25C2,ETRS89,29,2015,0.84
0153-4,11780224,T25C2,ETRS89,29,"2015, 2016",0.83
0154-1,11780225,T25C2,ETRS89,29,2015,0.82
0154-2,11780226,T25C2,ETRS89,29,"2015, 2016",0.82
0154-3,11780227,T25C2,ETRS89,29,"2015, 2016",0.82
0154-4,11780228,T25C2,ETRS89,29,"2015, 2016",0.82
0155-1,11780229,T25C2,ETRS89,29,"2015, 2016",0.83
0155-2,11780230,T25C2,ETRS89,29,2016,0.84
0155-3,11780231,T25C2,ETRS89,29,"2015, 2016",0.83
0155-4,11780232,T25C2,ETRS89,29,2016,0.84
0156-1,11780233,T25C2,ETRS89,29,2016,0.84
0156-2,11780234,T25C2,ETRS89,29,2016,0.86
0156-3,11780235,T25C2,ETRS89,29,2016,0.83
0156-4,11780236,T25C2,ETRS89,29,2016,0.88
0157-1,11780237,T25C2,ETRS89,29,2016,0.86
0157-2,11780238,T25C2,ETRS89,29,2021,0.86
0157-3,11780239,T25C2,ETRS89,29,2016,0.87
0157-4,11780240,T25C2,ETRS89,29,2016,0.87
0158-1,11780241,T25C2,ETRS89,29,2021,0.86
0158-2,11780242,T25C2,ETRS89,29,2021,0.8
0158-3,11780243,T25C2,ETRS89,29,2021,0.85
0158-4,11780244,T25C2,ETRS89,29,2021,0.85
0159-1,11780245,T25C2,ETRS89,29,2021,0.83
0159-2,11780246,T25C2,ETRS89,29,2021,0.86
0159-3,11780247,T25C2,ETRS89,29,2021,0.87
0159-4,11780248,T25C2,ETRS89,29,2021,0.85
0160-1,11780249,T25C2,ETRS89,29,2021,0.83
0160-2,11780250,T25C2,ETRS89,29,2021,0.79
0160-3,11780251,T25C2,ETRS89,29,2021,0.84
0160-4,11780252,T25C2,ETRS89,29,2021,0.79
0184-1,11780253,T25C2,ETRS89,29,2015,0.01
0184-2,11780254,T25C2,ETRS89,29,2015,0.2
0184-4,11780255,T25C2,ETRS89,29,2015,0.05
0185-1,11780256,T25C2,ETRS89,29,2015,0.74
0185-2,11780257,T25C2,ETRS89,29,2015,0.82
0185-3,11780258,T25C2,ETRS89,29,2015,0.38
0185-4,11780259,T25C2,ETRS89,29,2015,0.81
0186-1,11780260,T25C2,ETRS89,29,2015,0.85
0186-2,11780261,T25C2,ETRS89,29,"2015, 2016",0.84
0186-3,11780262,T25C2,ETRS89,29,2015,0.85
0186-4,11780263,T25C2,ETRS89,29,"2015, 2016",0.86
0187-1,11780264,T25C2,ETRS89,29,"2015, 2016",0.83
0187-2,11780265,T25C2,ETRS89,29,2016,0.82
0187-3,11780266,T25C2,ETRS89,29,"2015, 2016",0.83
0187-4,11780267,T25C2,ETRS89,29,2016,0.81
0188-1,11780268,T25C2,ETRS89,29,2016,0.85
0188-2,11780269,T25C2,ETRS89,29,2016,0.84
0188-3,11780270,T25C2,ETRS89,29,2016,0.85
0188-4,11780271,T25C2,ETRS89,29,2016,0.84
0189-1,11780272,T25C2,ETRS89,29,2016,0.87
0189-2,11780273,T25C2,ETRS89,29,2016,0.87
0189-3,11780274,T25C2,ETRS89,29,2016,0.84
0189-4,11780275,T25C2,ETRS89,29,2016,0.87
0190-1,11780276,T25C2,ETRS89,29,2016,0.88
0190-2,11780277,T25C2,ETRS89,29,2016,0.88
0190-3,11780278,T25C2,ETRS89,29,2016,0.87
0190-4,11780279,T25C2,ETRS89,29,2016,0.87
0191-1,11780280,T25C2,ETRS89,29,2016,0.88
0191-2,11780281,T25C2,ETRS89,29,2021,0.87
0191-3,11780282,T25C2,ETRS89,29,2016,0.88
0191-4,11780283,T25C2,ETRS89,29,2021,0.89
0192-1,11780284,T25C2,ETRS89,29,2021,0.87
0192-2,11780285,T25C2,ETRS89,29,2021,0.85
0192-3,11780286,T25C2,ETRS89,29,2021,0.88
0192-4,11780287,T25C2,ETRS89,29,2021,0.83
0193-1,11780288,T25C2,ETRS89,29,2021,0.82
0193-2,11780289,T25C2,ETRS89,29,2021,0.78
0193-3,11780290,T25C2,ETRS89,29,2021,0.83
0193-4,11780291,T25C2,ETRS89,29,2021,0.73
0222-2,11780292,T25C2,ETRS89,29,2015,0.04
0222-4,11780293,T25C2,ETRS89,29,2015,0.04
0223-1,11780294,T25C2,ETRS89,29,2015,0.61
0223-2,11780295,T25C2,ETRS89,29,2015,0.73
0223-3,11780296,T25C2,ETRS89,29,2015,0.46
0223-4,11780297,T25C2,ETRS89,29,2015,0.84
0224-1,11780298,T25C2,ETRS89,29,2015,0.85
0224-2,11780299,T25C2,ETRS89,29,"2015, 2016",0.85
0224-3,11780300,T25C2,ETRS89,29,2015,0.85
0224-4,11780301,T25C2,ETRS89,29,"2015, 2016",0.85
0225-1,11780302,T25C2,ETRS89,29,"2015, 2016",0.81
0225-2,11780303,T25C2,ETRS89,29,"2015, 2016",0.83
0225-3,11780304,T25C2,ETRS89,29,"2015, 2016",0.85
0225-4,11780305,T25C2,ETRS89,29,"2015, 2016",0.83
0226-1,11780306,T25C2,ETRS89,29,2016,0.85
0226-2,11780307,T25C2,ETRS89,29,2016,0.83
0226-3,11780308,T25C2,ETRS89,29,2016,0.84
0226-4,11780309,T25C2,ETRS89,29,2016,0.83
0227-1,11780310,T25C2,ETRS89,29,2016,0.83
0227-2,11780311,T25C2,ETRS89,29,2016,0.86
0227-3,11780312,T25C2,ETRS89,29,2016,0.85
0227-4,11780313,T25C2,ETRS89,29,2016,0.84
0228-1,11780314,T25C2,ETRS89,29,2016,0.84
0228-2,11780315,T25C2,ETRS89,29,2016,0.85
