series,name,id,page
MDT05,PNOA-MDT05-ETRS89-HU30-0448B-LID.asc,9071835,14
MDT05,PNOA-MDT05-ETRS89-HU30-0448-LID.asc,9071834,14
MDT05,PNOA-MDT05-ETRS89-HU30-0449-LID.asc,9071836,15
MDT05,PNOA-MDT05-ETRS89-HU30-0450-LID.asc,9071837,15
MDT05,PNOA-MDT05-ETRS89-HU30-0451-LID.asc,9071838,15
MDT05,PNOA-MDT05-ETRS89-HU30-0452-LID.asc,9071839,15
MDT05,PNOA-MDT05-ETRS89-HU30-0453-LID.asc,9071840,15
MDT05,PNOA-MDT05-ETRS89-HU30-0454-LID.asc,9071841,15
MDT05,PNOA-MDT05-ETRS89-HU30-0455-LID.asc,9071842,15
MDT05,PNOA-MDT05-ETRS89-HU30-0456-LID.asc,9071843,15
MDT05,PNOA-MDT05-ETRS89-HU30-0457-LID.asc,9071844,15
MDT05,PNOA-MDT05-ETRS89-HU30-0458-LID.asc,9071845,15
MDT05,PNOA-MDT05-ETRS89-HU30-0459-LID.asc,9071846,15
MDT05,PNOA-MDT05-ETRS89-HU30-0460-LID.asc,9071847,15
MDT05,PNOA-MDT05-ETRS89-HU30-0461-LID.asc,9071848,15
MDT05,PNOA-MDT05-ETRS89-HU30-0462-LID.asc,9071849,15
MDT05,PNOA-MDT05-ETRS89-HU30-0463-LID.asc,9071850,15
MDT05,PNOA-MDT05-ETRS89-HU30-0464-LID.asc,9071851,15
MDT05,PNOA-MDT05-ETRS89-HU30-0465-LID.asc,9071852,15
MDT05,PNOA-MDT05-ETRS89-HU30-0466-LID.asc,9071853,15
MDT05,PNOA-MDT05-ETRS89-HU30-0467-LID.asc,9071854,15
MDT05,PNOA-MDT05-ETRS89-HU30-0468-LID.asc,9071855,15
MDT05,PNOA-MDT05-ETRS89-HU30-0469-LID.asc,9071856,15
MDT05,PNOA-MDT05-ETRS89-HU30-0470-LID.asc,9071857,15
MDT05,PNOA-MDT05-ETRS89-HU30-0471-LID.asc,9071858,15
MDT05,PNOA-MDT05-ETRS89-HU30-0472-LID.asc,9071859,15
MDT05,PNOA-MDT05-ETRS89-HU30-0473B-LID.asc,9071861,15
MDT05,PNOA-MDT05-ETRS89-HU30-0473-LID.asc,9071860,15
MDT05,PNOA-MDT05-ETRS89-HU30-0474-LID.asc,9071862,15
MDT05,PNOA-MDT05-ETRS89-HU30-0475-LID.asc,9071863,15
MDT05,PNOA-MDT05-ETRS89-HU30-0476-LID.asc,9071864,15
MDT05,PNOA-MDT05-ETRS89-HU30-0477-LID.asc,9071865,15
MDT05,PNOA-MDT05-ETRS89-HU30-0478-LID.asc,9071866,15
MDT05,PNOA-MDT05-ETRS89-HU30-0479-LID.asc,9071867,15
MDT05,PNOA-MDT05-ETRS89-HU30-0480-LID.asc,9071868,15
MDT05,PNOA-MDT05-ETRS89-HU30-0481-LID.asc,9071869,15
MDT05,PNOA-MDT05-ETRS89-HU30-0482-LID.asc,9071870,15
MDT05,PNOA-MDT05-ETRS89-HU30-0483-LID.asc,9071871,15
MDT05,PNOA-MDT05-ETRS89-HU30-0484-LID.asc,9071872,15
MDT05,PNOA-MDT05-ETRS89-HU30-0485-LID.asc,9071873,15
MDT05,PNOA-MDT05-ETRS89-HU30-0486-LID.asc,9071874,15
MDT05,PNOA-MDT05-ETRS89-HU30-0487-LID.asc,9071875,15
MDT05,PNOA-MDT05-ETRS89-HU30-0488-LID.asc,9071876,15
MDT05,PNOA-MDT05-ETRS89-HU30-0489-LID.asc,9071877,15
MDT05,PNOA-MDT05-ETRS89-HU30-0490-LID.asc,9071878,15
MDT05,PNOA-MDT05-ETRS89-HU30-0491-LID.asc,9071879,15
MDT05,PNOA-MDT05-ETRS89-HU30-0492-LID.asc,9071880,15
MDT05,PNOA-MDT05-ETRS89-HU30-0493-LID.asc,9071881,15
MDT05,PNOA-MDT05-ETRS89-HU30-0494-LID.asc,9071882,15
MDT05,PNOA-MDT05-ETRS89-HU30-0495-LID.asc,9071883,15
MDT05,PNOA-MDT05-ETRS89-HU30-0496-LID.asc,9071884,15
MDT05,PNOA-MDT05-ETRS89-HU30-0497-LID.asc,9071885,15
MDT05,PNOA-MDT05-ETRS89-HU30-0498-LID.asc,9071886,16
MDT05,PNOA-MDT05-ETRS89-HU30-0500-LID.asc,9071887,16
MDT05,PNOA-MDT05-ETRS89-HU30-0501-LID.asc,9071888,16
MDT05,PNOA-MDT05-ETRS89-HU30-0502-LID.asc,9071889,16
MDT05,PNOA-MDT05-ETRS89-HU30-0503-LID.asc,9071890,16
MDT05,PNOA-MDT05-ETRS89-HU30-0504-LID.asc,9071891,16
MDT05,PNOA-MDT05-ETRS89-HU30-0505-LID.asc,9071892,16
MDT05,PNOA-MDT05-ETRS89-HU30-0506-LID.asc,9071893,16
MDT05,PNOA-MDT05-ETRS89-HU30-0507-LID.asc,9071894,16
MDT05,PNOA-MDT05-ETRS89-HU30-0508-LID.asc,9071895,16
MDT05,PNOA-MDT05-ETRS89-HU30-0509-LID.asc,9071896,16
MDT05,PNOA-MDT05-ETRS89-HU30-0510-LID.asc,9071897,16
MDT05,PNOA-MDT05-ETRS89-HU30-0511-LID.asc,9071898,16
MDT05,PNOA-MDT05-ETRS89-HU30-0512-LID.asc,9071899,16
MDT05,PNOA-MDT05-ETRS89-HU30-0513-LID.asc,9071900,16
MDT05,PNOA-MDT05-ETRS89-HU30-0514-LID.asc,9071901,16
MDT05,PNOA-MDT05-ETRS89-HU30-0515-LID.asc,9071902,16
MDT05,PNOA-MDT05-ETRS89-HU30-0516-LID.asc,9071903,16
MDT05,PNOA-MDT05-ETRS89-HU30-0517-LID.asc,9071904,16
MDT05,PNOA-MDT05-ETRS89-HU30-0518-LID.asc,9071905,16
MDT05,PNOA-MDT05-ETRS89-HU30-0519-LID.asc,9071906,16
MDT05,PNOA-MDT05-ETRS89-HU30-0520-LID.asc,9071907,16
MDT05,PNOA-MDT05-ETRS89-HU30-0521-LID.asc,9071908,16
MDT05,PNOA-MDT05-ETRS89-HU30-0522-LID.asc,9071909,16
MDT05,PNOA-MDT05-ETRS89-HU30-0523-LID.asc,9071910,16
MDT05,PNOA-MDT05-ETRS89-HU30-0525-LID.asc,9071911,16
MDT05,PNOA-MDT05-ETRS89-HU30-0526-LID.asc,9071912,16
MDT05,PNOA-MDT05-ETRS89-HU30-0527-LID.asc,9071913,16
MDT05,PNOA-MDT05-ETRS89-HU30-0528-LID.asc,9071914,16
MDT05,PNOA-MDT05-ETRS89-HU30-0529-LID.asc,9071915,16
MDT05,PNOA-MDT05-ETRS89-HU30-0530-LID.asc,9071916,16
MDT05,PNOA-MDT05-ETRS89-HU30-0531-LID.asc,9071917,16
MDT05,PNOA-MDT05-ETRS89-HU30-0532-LID.asc,9071918,16
MDT05,PNOA-MDT05-ETRS89-HU30-0533-LID.asc,9071919,16
MDT05,PNOA-MDT05-ETRS89-HU30-0534-LID.asc,9071920,16
MDT05,PNOA-MDT05-ETRS89-HU30-0535-LID.asc,9071921,16
MDT05,PNOA-MDT05-ETRS89-HU30-0536-LID.asc,9071922,16
MDT05,PNOA-MDT05-ETRS89-HU30-0537-LID.asc,9071923,16
MDT05,PNOA-MDT05-ETRS89-HU30-0538-LID.asc,9071924,16
MDT05,PNOA-MDT05-ETRS89-HU30-0539-LID.asc,9071925,16
MDT05,PNOA-MDT05-ETRS89-HU30-0540-LID.asc,9071926,16
MDT05,PNOA-MDT05-ETRS89-HU30-0541-LID.asc,9071927,16
MDT05,PNOA-MDT05-ETRS89-HU30-0542-LID.asc,9071928,16
MDT05,PNOA-MDT05-ETRS89-HU30-0543-LID.asc,9071929,16
MDT05,PNOA-MDT05-ETRS89-HU30-0544-LID.asc,9071930,16
MDT05,PNOA-MDT05-ETRS89-HU30-0545-LID.asc,9071931,16
MDT05,PNOA-MDT05-ETRS89-HU30-0546-LID.asc,9071932,16
MDT05,PNOA-MDT05-ETRS89-HU30-0547-LID.asc,9071933,16
MDT05,PNOA-MDT05-ETRS89-HU30-0550-LID.asc,9071934,16
MDT05,PNOA-MDT05-ETRS89-HU30-0551-LID.asc,9071935,16
MDT05,PNOA-MDT05-ETRS89-HU30-0552-LID.asc,9071936,17
MDT05,PNOA-MDT05-ETRS89-HU30-0553-LID.asc,9071937,17
MDT05,PNOA-MDT05-ETRS89-HU30-0554-LID.asc,9071938,17
MDT05,PNOA-MDT05-ETRS89-HU30-0555-LID.asc,9071939,17
MDT05,PNOA-MDT05-ETRS89-HU30-0556-LID.asc,9071940,17
MDT05,PNOA-MDT05-ETRS89-HU30-0557-LID.asc,9071941,17
MDT05,PNOA-MDT05-ETRS89-HU30-0558-LID.asc,9071942,17
MDT05,PNOA-MDT05-ETRS89-HU30-0559-LID.asc,9071943,17
MDT05,PNOA-MDT05-ETRS89-HU30-0560-LID.asc,9071944,17
MDT05,PNOA-MDT05-ETRS89-HU30-0561-LID.asc,9071945,17
MDT05,PNOA-MDT05-ETRS89-HU30-0562-LID.asc,9071946,17
MDT05,PNOA-MDT05-ETRS89-HU30-0563-LID.asc,9071947,17
MDT05,PNOA-MDT05-ETRS89-HU30-0564-LID.asc,9071948,17
MDT05,PNOA-MDT05-ETRS89-HU30-0565-LID.asc,9071949,17
MDT05,PNOA-MDT05-ETRS89-HU30-0566-LID.asc,9071950,17
MDT05,PNOA-MDT05-ETRS89-HU30-0567-LID.asc,9071951,17
MDT05,PNOA-MDT05-ETRS89-HU30-0568-LID.asc,9071952,17
MDT05,PNOA-MDT05-ETRS89-HU30-0569-LID.asc,9071953,17
MDT05,PNOA-MDT05-ETRS89-HU30-0570-LID.asc,9071954,17
MDT05,PNOA-MDT05-ETRS89-HU30-0571B-LID.asc,9071956,17
MDT05,PNOA-MDT05-ETRS89-HU30-0571-LID.asc,9071955,17
MDT05,PNOA-MDT05-ETRS89-HU30-0572-LID.asc,9071957,17
MDT05,PNOA-MDT05-ETRS89-HU30-0573-LID.asc,9071958,17
MDT05,PNOA-MDT05-ETRS89-HU30-0574-LID.asc,9071959,17
MDT05,PNOA-MDT05-ETRS89-HU30-0575-LID.asc,9071960,17
MDT05,PNOA-MDT05-ETRS89-HU30-0576-LID.asc,9071961,17
MDT05,PNOA-MDT05-ETRS89-HU30-0577-LID.asc,9071962,17
MDT05,PNOA-MDT05-ETRS89-HU30-0578-LID.asc,9071963,17
MDT05,PNOA-MDT05-ETRS89-HU30-0579-LID.asc,9071964,17
MDT05,PNOA-MDT05-ETRS89-HU30-0580-LID.asc,9071965,17
MDT05,PNOA-MDT05-ETRS89-HU30-0581-LID.asc,9071966,17
MDT05,PNOA-MDT05-ETRS89-HU30-0582-LID.asc,9071967,17
MDT05,PNOA-MDT05-ETRS89-HU30-0583-LID.asc,9071968,17
MDT05,PNOA-MDT05-ETRS89-HU30-0584-LID.asc,9071969,17
MDT05,PNOA-MDT05-ETRS89-HU30-0585-LID.asc,9071970,17
MDT05,PNOA-MDT05-ETRS89-HU30-0586-LID.asc,9071971,17
MDT05,PNOA-MDT05-ETRS89-HU30-0587-LID.asc,9071972,17
MDT05,PNOA-MDT05-ETRS89-HU30-0588-LID.asc,9071973,17
MDT05,PNOA-MDT05-ETRS89-HU30-0589-LID.asc,9071974,17
MDT05,PNOA-MDT05-ETRS89-HU30-0590-LID.asc,9071975,17
MDT05,PNOA-MDT05-ETRS89-HU30-0591-LID.asc,9071976,17
MDT05,PNOA-MDT05-ETRS89-HU30-0592-LID.asc,9071977,17
MDT05,PNOA-MDT05-ETRS89-HU30-0593-LID.asc,9071978,17
MDT05,PNOA-MDT05-ETRS89-HU30-0594-LID.asc,9071979,17
MDT05,PNOA-MDT05-ETRS89-HU30-0595-LID.asc,9071980,17
MDT05,PNOA-MDT05-ETRS89-HU30-0596-LID.asc,9071981,17
MDT05,PNOA-MDT05-ETRS89-HU30-0597-LID.asc,9071982,17
MDT05,PNOA-MDT05-ETRS89-HU30-0598-LID.asc,9071983,17
MDT05,PNOA-MDT05-ETRS89-HU30-0599-LID.asc,9071984,17
MDT05,PNOA-MDT05-ETRS89-HU30-0600-LID.asc,9071985,17
MDT05,PNOA-MDT05-ETRS89-HU30-0601-LID.asc,9071986,18
MDT05,PNOA-MDT05-ETRS89-HU30-0602-LID.asc,9071987,18
MDT05,PNOA-MDT05-ETRS89-HU30-0603-LID.asc,9071988,18
MDT05,PNOA-MDT05-ETRS89-HU30-0604-LID.asc,9071989,18
MDT05,PNOA-MDT05-ETRS89-HU30-0605-LID.asc,9071990,18
MDT05,PNOA-MDT05-ETRS89-HU30-0606-LID.asc,9071991,18
MDT05,PNOA-MDT05-ETRS89-HU30-0607-LID.asc,9071992,18
MDT05,PNOA-MDT05-ETRS89-HU30-0608-LID.asc,9071993,18
MDT05,PNOA-MDT05-ETRS89-HU30-0609-LID.asc,9071994,18
MDT05,PNOA-MDT05-ETRS89-HU30-0610-LID.asc,9071995,18
MDT05,PNOA-MDT05-ETRS89-HU30-0611-LID.asc,9071996,18
MDT05,PNOA-MDT05-ETRS89-HU30-0612-LID.asc,9071997,18
MDT05,PNOA-MDT05-ETRS89-HU30-0613-LID.asc,9071998,18
MDT05,PNOA-MDT05-ETRS89-HU30-0614-LID.asc,9071999,18
MDT05,PNOA-MDT05-ETRS89-HU30-0615-LID.asc,9072000,18
MDT05,PNOA-MDT05-ETRS89-HU30-0616-LID.asc,9072001,18
MDT05,PNOA-MDT05-ETRS89-HU30-0617B-LID.asc,9072003,18
MDT05,PNOA-MDT05-ETRS89-HU30-0617-LID.asc,9072002,18
MDT05,PNOA-MDT05-ETRS89-HU30-0618-LID.asc,9072004,18
MDT05,PNOA-MDT05-ETRS89-HU30-0619-LID.asc,9072005,18
MDT05,PNOA-MDT05-ETRS89-HU30-0620-LID.asc,9072006,18
MDT05,PNOA-MDT05-ETRS89-HU30-0621-LID.asc,9072007,18
MDT05,PNOA-MDT05-ETRS89-HU30-0622-LID.asc,9072008,18
MDT05,PNOA-MDT05-ETRS89-HU30-0623-LID.asc,9072009,18
MDT05,PNOA-MDT05-ETRS89-HU30-0624-LID.asc,9072010,18
MDT05,PNOA-MDT05-ETRS89-HU30-0625-LID.asc,9072011,18
MDT05,PNOA-MDT05-ETRS89-HU30-0626-LID.asc,9072012,18
MDT05,PNOA-MDT05-ETRS89-HU30-0627-LID.asc,9072013,18
MDT05,PNOA-MDT05-ETRS89-HU30-0628-LID.asc,9072014,18
MDT05,PNOA-MDT05-ETRS89-HU30-0629-LID.asc,9072015,18
MDT05,PNOA-MDT05-ETRS89-HU30-0630-LID.asc,9072016,18
MDT05,PNOA-MDT05-ETRS89-HU30-0631-LID.asc,9072017,18
MDT05,PNOA-MDT05-ETRS89-HU30-0632-LID.asc,9072018,18
MDT05,PNOA-MDT05-ETRS89-HU30-0633-LID.asc,9072019,18
MDT05,PNOA-MDT05-ETRS89-HU30-0634-LID.asc,9072020,18
MDT05,PNOA-MDT05-ETRS89-HU30-0635-LID.asc,9072021,18
MDT05,PNOA-MDT05-ETRS89-HU30-0636-LID.asc,9072022,18
MDT05,PNOA-MDT05-ETRS89-HU30-0637-LID.asc,9072023,18
MDT05,PNOA-MDT05-ETRS89-HU30-0638-LID.asc,9072024,18
MDT05,PNOA-MDT05-ETRS89-HU30-0639-LID.asc,9072025,18
MDT05,PNOA-MDT05-ETRS89-HU30-0640-LID.asc,9072026,18
MDT05,PNOA-MDT05-ETRS89-HU30-0641-LID.asc,9072027,18
MDT05,PNOA-MDT05-ETRS89-HU30-0642-LID.asc,9072028,18
MDT05,PNOA-MDT05-ETRS89-HU30-0643-LID.asc,9072029,18
MDT05,PNOA-MDT05-ETRS89-HU30-0644-LID.asc,9072030,18
MDT05,PNOA-MDT05-ETRS89-HU30-0645B-LID.asc,9072032,18
MDT05,PNOA-MDT05-ETRS89-HU30-0645-LID.asc,9072031,18
MDT05,PNOA-MDT05-ETRS89-HU30-0646-LID.asc,9072033,18
MDT05,PNOA-MDT05-ETRS89-HU30-0647-LID.asc,9072034,18
MDT05,PNOA-MDT05-ETRS89-HU30-0648-LID.asc,9072035,18
MDT05,PNOA-MDT05-ETRS89-HU30-0649-LID.asc,9072036,19
MDT05,PNOA-MDT05-ETRS89-HU30-0650-LID.asc,9072037,19
MDT05,PNOA-MDT05-ETRS89-HU30-0651-LID.asc,9072038,19
MDT05,PNOA-MDT05-ETRS89-HU30-0652-LID.asc,9072039,19
MDT05,PNOA-MDT05-ETRS89-HU30-0653-LID.asc,9072040,19
MDT05,PNOA-MDT05-ETRS89-HU30-0654-LID.asc,9072041,19
MDT05,PNOA-MDT05-ETRS89-HU30-0655-LID.asc,9072042,19
MDT05,PNOA-MDT05-ETRS89-HU30-0656-LID.asc,9072043,19
MDT05,PNOA-MDT05-ETRS89-HU30-0657-LID.asc,9072044,19
MDT05,PNOA-MDT05-ETRS89-HU30-0658-LID.asc,9072045,19
MDT05,PNOA-MDT05-ETRS89-HU30-0659-LID.asc,9072046,19
MDT05,PNOA-MDT05-ETRS89-HU30-0660-LID.asc,9072047,19
MDT05,PNOA-MDT05-ETRS89-HU30-0661-LID.asc,9072048,19
MDT05,PNOA-MDT05-ETRS89-HU30-0662-LID.asc,9072049,19
MDT05,PNOA-MDT05-ETRS89-HU30-0663-LID.asc,9072050,19
MDT05,PNOA-MDT05-ETRS89-HU30-0664-LID.asc,9072051,19
MDT05,PNOA-MDT05-ETRS89-HU30-0665-LID.asc,9072052,19
MDT05,PNOA-MDT05-ETRS89-HU30-0666-LID.asc,9072053,19
MDT05,PNOA-MDT05-ETRS89-HU30-0667-LID.asc,9072054,19
MDT05,PNOA-MDT05-ETRS89-HU30-0668-LID.asc,9072055,19
MDT05,PNOA-MDT05-ETRS89-HU30-0669B-LID.asc,9072057,19
MDT05,PNOA-MDT05-ETRS89-HU30-0669-LID.asc,9072056,19
MDT05,PNOA-MDT05-ETRS89-HU30-0670-LID.asc,9072058,19
MDT05,PNOA-MDT05-ETRS89-HU30-0671-LID.asc,9072059,19
MDT05,PNOA-MDT05-ETRS89-HU30-0672-LID.asc,9072060,19
MDT05,PNOA-MDT05-ETRS89-HU30-0673-LID.asc,9072061,19
MDT05,PNOA-MDT05-ETRS89-HU30-0674-LID.asc,9072062,19
MDT05,PNOA-MDT05-ETRS89-HU30-0675-LID.asc,9072063,19
MDT05,PNOA-MDT05-ETRS89-HU30-0676-LID.asc,9072064,19
MDT05,PNOA-MDT05-ETRS89-HU30-0677-LID.asc,9072065,19
MDT05,PNOA-MDT05-ETRS89-HU30-0678-LID.asc,9072066,19
MDT05,PNOA-MDT05-ETRS89-HU30-0679-LID.asc,9072067,19
MDT05,PNOA-MDT05-ETRS89-HU30-0680-LID.asc,9072068,19
MDT05,PNOA-MDT05-ETRS89-HU30-0681-LID.asc,9072069,19
MDT05,PNOA-MDT05-ETRS89-HU30-0682-LID.asc,9072070,19
MDT05,PNOA-MDT05-ETRS89-HU30-0683-LID.asc,9072071,19
MDT05,PNOA-MDT05-ETRS89-HU30-0684-LID.asc,9072072,19
MDT05,PNOA-MDT05-ETRS89-HU30-0685-LID.asc,9072073,19
MDT05,PNOA-MDT05-ETRS89-HU30-0686-LID.asc,9072074,19
MDT05,PNOA-MDT05-ETRS89-HU30-0687-LID.asc,9072075,19
MDT05,PNOA-MDT05-ETRS89-HU30-0688-LID.asc,9072076,19
MDT05,PNOA-MDT05-ETRS89-HU30-0689-LID.asc,9072077,19
MDT05,PNOA-MDT05-ETRS89-HU30-0690-LID.asc,9072078,19
MDT05,PNOA-MDT05-ETRS89-HU30-0691-LID.asc,9072079,19
MDT05,PNOA-MDT05-ETRS89-HU30-0692-LID.asc,9072080,19
MDT05,PNOA-MDT05-ETRS89-HU30-0693-LID.asc,9072081,19
MDT05,PNOA-MDT05-ETRS89-HU30-0694-LID.asc,9072082,19
MDT05,PNOA-MDT05-ETRS89-HU30-0695-LID.asc,9072083,19
MDT05,PNOA-MDT05-ETRS89-HU30-0696-LID.asc,9072084,19
MDT05,PNOA-MDT05-ETRS89-HU30-0697-LID.asc,9072085,19
MDT05,PNOA-MDT05-ETRS89-HU30-0698-LID.asc,9072086,20
MDT05,PNOA-MDT05-ETRS89-HU30-0699-LID.asc,9072087,20
MDT05,PNOA-MDT05-ETRS89-HU30-0700-LID.asc,9072088,20
MDT05,PNOA-MDT05-ETRS89-HU30-0701-LID.asc,9072089,20
MDT05,PNOA-MDT05-ETRS89-HU30-0702-LID.asc,9072090,20
MDT05,PNOA-MDT05-ETRS89-HU30-0703-LID.asc,9072091,20
MDT05,PNOA-MDT05-ETRS89-HU30-0704-LID.asc,9072092,20
MDT05,PNOA-MDT05-ETRS89-HU30-0705-LID.asc,9072093,20
MDT05,PNOA-MDT05-ETRS89-HU30-0706-LID.asc,9072094,20
MDT05,PNOA-MDT05-ETRS89-HU30-0707-LID.asc,9072095,20
MDT05,PNOA-MDT05-ETRS89-HU30-0708-LID.asc,9072096,20
MDT05,PNOA-MDT05-ETRS89-HU30-0709-LID.asc,9072097,20
MDT05,PNOA-MDT05-ETRS89-HU30-0710-LID.asc,9072098,20
MDT05,PNOA-MDT05-ETRS89-HU30-0711-LID.asc,9072099,20
MDT05,PNOA-MDT05-ETRS89-HU30-0712-LID.asc,9072100,20
MDT05,PNOA-MDT05-ETRS89-HU30-0713-LID.asc,9072101,20
MDT05,PNOA-MDT05-ETRS89-HU30-0714-LID.asc,9072102,20
MDT05,PNOA-MDT05-ETRS89-HU30-0715-LID.asc,9072103,20
MDT05,PNOA-MDT05-ETRS89-HU30-0716-LID.asc,9072104,20
MDT05,PNOA-MDT05-ETRS89-HU30-0717-LID.asc,9072105,20
MDT05,PNOA-MDT05-ETRS89-HU30-0718-LID.asc,9072106,20
MDT05,PNOA-MDT05-ETRS89-HU30-0719-LID.asc,9072107,20
MDT05,PNOA-MDT05-ETRS89-HU30-0720-LID.asc,9072108,20
MDT05,PNOA-MDT05-ETRS89-HU30-0721-LID.asc,9072109,20
MDT05,PNOA-MDT05-ETRS89-HU30-0722B-LID.asc,9072111,20
MDT05,PNOA-MDT05-ETRS89-HU30-0722-LID.asc,9072110,20
MDT05,PNOA-MDT05-ETRS89-HU30-0723-LID.asc,9072112,20
MDT05,PNOA-MDT05-ETRS89-HU30-0724-LID.asc,9072113,20
MDT05,PNOA-MDT05-ETRS89-HU30-0725-LID.asc,9072114,20
MDT05,PNOA-MDT05-ETRS89-HU30-0726-LID.asc,9072115,20
MDT05,PNOA-MDT05-ETRS89-HU30-0727-LID.asc,9072116,20
MDT05,PNOA-MDT05-ETRS89-HU30-0728-LID.asc,9072117,20
MDT05,PNOA-MDT05-ETRS89-HU30-0729-LID.asc,9072118,20
MDT05,PNOA-MDT05-ETRS89-HU30-0730-LID.asc,9072119,20
MDT05,PNOA-MDT05-ETRS89-HU30-0731-LID.asc,9072120,20
MDT05,PNOA-MDT05-ETRS89-HU30-0732-LID.asc,9072121,20
MDT05,PNOA-MDT05-ETRS89-HU30-0733-LID.asc,9072122,20
MDT05,PNOA-MDT05-ETRS89-HU30-0734-LID.asc,9072123,20
MDT05,PNOA-MDT05-ETRS89-HU30-0735-LID.asc,9072124,20
MDT05,PNOA-MDT05-ETRS89-HU30-0736-LID.asc,9072125,20
MDT05,PNOA-MDT05-ETRS89-HU30-0737-LID.asc,9072126,20
MDT05,PNOA-MDT05-ETRS89-HU30-0738-LID.asc,9072127,20
MDT05,PNOA-MDT05-ETRS89-HU30-0739-LID.asc,9072128,20
MDT05,PNOA-MDT05-ETRS89-HU30-0740-LID.asc,9072129,20
MDT05,PNOA-MDT05-ETRS89-HU30-0741-LID.asc,9072130,20
MDT05,PNOA-MDT05-ETRS89-HU30-0742-LID.asc,9072131,20
MDT05,PNOA-MDT05-ETRS89-HU30-0743-LID.asc,9072132,20
MDT05,PNOA-MDT05-ETRS89-HU30-0744-LID.asc,9072133,20
MDT05,PNOA-MDT05-ETRS89-HU30-0745-LID.asc,9072134,20
MDT05,PNOA-MDT05-ETRS89-HU30-0746-LID.asc,9072135,20
MDT05,PNOA-MDT05-ETRS89-HU30-0747-LID.asc,9072136,21
MDT05,PNOA-MDT05-ETRS89-HU30-0748-LID.asc,9072137,21
MDT05,PNOA-MDT05-ETRS89-HU30-0749-LID.asc,9072138,21
MDT05,PNOA-MDT05-ETRS89-HU30-0750-LID.asc,9072139,21
MDT05,PNOA-MDT05-ETRS89-HU30-0751-LID.asc,9072140,21
MDT05,PNOA-MDT05-ETRS89-HU30-0752-LID.asc,9072141,21
MDT05,PNOA-MDT05-ETRS89-HU30-0753-LID.asc,9072142,21
MDT05,PNOA-MDT05-ETRS89-HU30-0754-LID.asc,9072143,21
MDT05,PNOA-MDT05-ETRS89-HU30-0755-LID.asc,9072144,21
MDT05,PNOA-MDT05-ETRS89-HU30-0756-LID.asc,9072145,21
MDT05,PNOA-MDT05-ETRS89-HU30-0757-LID.asc,9072146,21
MDT05,PNOA-MDT05-ETRS89-HU30-0758-LID.asc,9072147,21
MDT05,PNOA-MDT05-ETRS89-HU30-0759-LID.asc,9072148,21
MDT05,PNOA-MDT05-ETRS89-HU30-0760-LID.asc,9072149,21
MDT05,PNOA-MDT05-ETRS89-HU30-0761-LID.asc,9072150,21
MDT05,PNOA-MDT05-ETRS89-HU30-0762-LID.asc,9072151,21
MDT05,PNOA-MDT05-ETRS89-HU30-0763-LID.asc,9072152,21
MDT05,PNOA-MDT05-ETRS89-HU30-0764-LID.asc,9072153,21
MDT05,PNOA-MDT05-ETRS89-HU30-0765-LID.asc,9072154,21
MDT05,PNOA-MDT05-ETRS89-HU30-0766-LID.asc,9072155,21
MDT05,PNOA-MDT05-ETRS89-HU30-0767-LID.asc,9072156,21
MDT05,PNOA-MDT05-ETRS89-HU30-0768-LID.asc,9072157,21
MDT05,PNOA-MDT05-ETRS89-HU30-0769-LID.asc,9072158,21
MDT05,PNOA-MDT05-ETRS89-HU30-0770-LID.asc,9072159,21
MDT05,PNOA-MDT05-ETRS89-HU30-0771-LID.asc,9072160,21
MDT05,PNOA-MDT05-ETRS89-HU30-0772-LID.asc,9072161,21
MDT05,PNOA-MDT05-ETRS89-HU30-0773-LID.asc,9072162,21
MDT05,PNOA-MDT05-ETRS89-HU30-0774-LID.asc,9072163,21
MDT05,PNOA-MDT05-ETRS89-HU30-0775-LID.asc,9072164,21
MDT05,PNOA-MDT05-ETRS89-HU30-0776-LID.asc,9072165,21
MDT05,PNOA-MDT05-ETRS89-HU30-0777-LID.asc,9072166,21
MDT05,PNOA-MDT05-ETRS89-HU30-0778-LID.asc,9072167,21
MDT05,PNOA-MDT05-ETRS89-HU30-0779-LID.asc,9072168,21
MDT05,PNOA-MDT05-ETRS89-HU30-0780-LID.asc,9072169,21
MDT05,PNOA-MDT05-ETRS89-HU30-0781-LID.asc,9072170,21
MDT05,PNOA-MDT05-ETRS89-HU30-0782-LID.asc,9072171,21
MDT05,PNOA-MDT05-ETRS89-HU30-0783-LID.asc,9072172,21
MDT05,PNOA-MDT05-ETRS89-HU30-0784-LID.asc,9072173,21
MDT05,PNOA-MDT05-ETRS89-HU30-0785-LID.asc,9072174,21
MDT05,PNOA-MDT05-ETRS89-HU30-0786-LID.asc,9072175,21
MDT05,PNOA-MDT05-ETRS89-HU30-0787-LID.asc,9072176,21
MDT05,PNOA-MDT05-ETRS89-HU30-0788-LID.asc,9072177,21
MDT05,PNOA-MDT05-ETRS89-HU30-0789-LID.asc,9072178,21
MDT05,PNOA-MDT05-ETRS89-HU30-0790-LID.asc,9072179,21
MDT05,PNOA-MDT05-ETRS89-HU30-0791-LID.asc,9072180,21
MDT05,PNOA-MDT05-ETRS89-HU30-0792-LID.asc,9072181,21
MDT05,PNOA-MDT05-ETRS89-HU30-0793-LID.asc,9072182,21
