PNOA-MDT05-ETRS89-HU29-0368-LID.TIF,COG,77.29,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0395-LID.TIF,COG,41.75,2014
PNOA-MDT05-ETRS89-HU29-0396-LID.TIF,COG,77.75,2014
PNOA-MDT05-ETRS89-HU29-0422-LID.TIF,COG,27.01,2014
PNOA-MDT05-ETRS89-HU29-0423-LID.TIF,COG,67.78,2014
PNOA-MDT05-ETRS89-HU29-0424-LID.TIF,COG,74.93,2014
PNOA-MDT05-ETRS89-HU29-0448B-LID.TIF,COG,6.89,2014
PNOA-MDT05-ETRS89-HU29-0449-LID.TIF,COG,69.12,2014
PNOA-MDT05-ETRS89-HU29-0450-LID.TIF,COG,75.72,2014
PNOA-MDT05-ETRS89-HU29-0451-LID.TIF,COG,76.95,2014
PNOA-MDT05-ETRS89-HU29-0474-LID.TIF,COG,6.86,2014
PNOA-MDT05-ETRS89-HU29-0475-LID.TIF,COG,78.75,2014
PNOA-MDT05-ETRS89-HU29-0476-LID.TIF,COG,78.15,2014
PNOA-MDT05-ETRS89-HU29-0477-LID.TIF,COG,75.48,2014
PNOA-MDT05-ETRS89-HU29-0500-LID.TIF,COG,75.86,2014
PNOA-MDT05-ETRS89-HU29-0501-LID.TIF,COG,72.77,2014
PNOA-MDT05-ETRS89-HU29-0502-LID.TIF,COG,77.72,2014
PNOA-MDT05-ETRS89-HU29-0525-LID.TIF,COG,73.75,2014
PNOA-MDT05-ETRS89-HU29-0526-LID.TIF,COG,80.78,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0527-LID.TIF,COG,84.82,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0550-LID.TIF,COG,79.42,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0551-LID.TIF,COG,89.16,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0552-LID.TIF,COG,90.21,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0572-LID.TIF,COG,47.11,"2010, 2014"
PNOA-MDT05-ETRS89-HU29-0573-LID.TIF,COG,87.37,"2010, 2014"
