series,filename,id,date,size,page
MDT02,MDT02-ETRS89-HU30-0174-2-COB2.asc,10324662,"2021",253.48,16
MDT02,MDT02-ETRS89-HU30-0174-3-COB2.asc,10324379,"2017",252.08,16
MDT02,MDT02-ETRS89-HU30-0174-4-COB2.asc,10324934,"2021",249.94,16
MDT02,MDT02-ETRS89-HU30-0175-1-COB2.asc,10325153,"2021",256.50,16
MDT02,MDT02-ETRS89-HU30-0175-2-COB2.asc,11340511,"2021",251.25,16
MDT02,MDT02-ETRS89-HU30-0175-3-COB2.asc,10324924,"2021",257.80,16
MDT02,MDT02-ETRS89-HU30-0175-4-COB2.asc,11340512,"2021",254.44,16
MDT02,MDT02-ETRS89-HU30-0176-1-COB2.asc,11340513,"2021",256.76,16
MDT02,MDT02-ETRS89-HU30-0176-2-COB2.asc,11340514,"2021",270.60,17
MDT02,MDT02-ETRS89-HU30-0176-3-COB2.asc,11340515,"2021",255.03,17
MDT02,MDT02-ETRS89-HU30-0176-4-COB2.asc,11340516,"2021",262.37,17
MDT02,MDT02-ETRS89-HU30-0177-1-COB2.asc,11340517,"2021",285.14,17
MDT02,MDT02-ETRS89-HU30-0177-2-COB2.asc,11340518,"2021",284.24,17
MDT02,MDT02-ETRS89-HU30-0177-3-COB2.asc,11340519,"2021",262.67,17
MDT02,MDT02-ETRS89-HU30-0177-4-COB2.asc,11340520,"2021",279.51,17
MDT02,MDT02-ETRS89-HU30-0178-1-COB2.asc,11340521,"2021",287.93,17
MDT02,MDT02-ETRS89-HU30-0178-3-COB2.asc,11340522,"2021",285.29,17
MDT02,MDT02-ETRS89-HU30-0202-1-COB2.asc,10325182,"2016",245.42,17
MDT02,MDT02-ETRS89-HU30-0202-2-COB2.asc,10324664,"2016",243.02,17
MDT02,MDT02-ETRS89-HU30-0202-3-COB2.asc,10324550,"2016",259.79,17
MDT02,MDT02-ETRS89-HU30-0202-4-COB2.asc,10324763,"2016",251.26,17
MDT02,MDT02-ETRS89-HU30-0203-1-COB2.asc,10324497,"2016",244.22,17
MDT02,MDT02-ETRS89-HU30-0203-2-COB2.asc,10324508,"2016",244.18,17
MDT02,MDT02-ETRS89-HU30-0203-3-COB2.asc,10325288,"2016",244.82,17
MDT02,MDT02-ETRS89-HU30-0203-4-COB2.asc,10324979,"2016",249.91,17
MDT02,MDT02-ETRS89-HU30-0204-1-COB2.asc,10325337,"2017,2016",244.61,17
MDT02,MDT02-ETRS89-HU30-0204-2-COB2.asc,10325410,"2017,2016",246.12,17
MDT02,MDT02-ETRS89-HU30-0204-3-COB2.asc,10325123,"2016",246.86,17
MDT02,MDT02-ETRS89-HU30-0204-4-COB2.asc,10325383,"2017,2016",247.52,17
MDT02,MDT02-ETRS89-HU30-0205-1-COB2.asc,10325393,"2017,2016",247.91,17
MDT02,MDT02-ETRS89-HU30-0205-2-COB2.asc,10324480,"2017",249.26,17
MDT02,MDT02-ETRS89-HU30-0205-3-COB2.asc,10325347,"2017,2016",247.43,17
MDT02,MDT02-ETRS89-HU30-0205-4-COB2.asc,10325402,"2017,2016",249.15,17
MDT02,MDT02-ETRS89-HU30-0206-1-COB2.asc,10324801,"2017",250.28,17
MDT02,MDT02-ETRS89-HU30-0206-2-COB2.asc,10325290,"2017",251.39,17
MDT02,MDT02-ETRS89-HU30-0206-3-COB2.asc,10325237,"2017",250.64,17
MDT02,MDT02-ETRS89-HU30-0206-4-COB2.asc,10324736,"2017",251.73,17
MDT02,MDT02-ETRS89-HU30-0207-1-COB2.asc,10324461,"2017",252.43,17
MDT02,MDT02-ETRS89-HU30-0207-2-COB2.asc,10324770,"2021",249.29,17
MDT02,MDT02-ETRS89-HU30-0207-3-COB2.asc,10324782,"2021",252.28,17
MDT02,MDT02-ETRS89-HU30-0207-4-COB2.asc,10325169,"2021",249.64,17
MDT02,MDT02-ETRS89-HU30-0208-1-COB2.asc,10324899,"2021",252.50,17
MDT02,MDT02-ETRS89-HU30-0208-2-COB2.asc,11340523,"2021",264.15,17
MDT02,MDT02-ETRS89-HU30-0208-3-COB2.asc,10324555,"2021",251.22,17
MDT02,MDT02-ETRS89-HU30-0208-4-COB2.asc,11274933,"2021",259.53,17
MDT02,MDT02-ETRS89-HU30-0209-1-COB2.asc,11340524,"2021",254.11,17
MDT02,MDT02-ETRS89-HU30-0209-2-COB2.asc,11340525,"2021",258.55,17
MDT02,MDT02-ETRS89-HU30-0209-3-COB2.asc,11274934,"2021",258.54,17
MDT02,MDT02-ETRS89-HU30-0209-4-COB2.asc,11274935,"2021",265.41,17
MDT02,MDT02-ETRS89-HU30-0210-1-COB2.asc,11340526,"2021",258.01,17
MDT02,MDT02-ETRS89-HU30-0210-2-COB2.asc,11340527,"2021",278.28,17
MDT02,MDT02-ETRS89-HU30-0210-3-COB2.asc,11274936,"2021",268.07,17
MDT02,MDT02-ETRS89-HU30-0210-4-COB2.asc,11274937,"2021",272.39,17
MDT02,MDT02-ETRS89-HU30-0211-1-COB2.asc,11340528,"2021",280.23,17
MDT02,MDT02-ETRS89-HU30-0211-3-COB2.asc,11274938,"2021",288.37,17
MDT02,MDT02-ETRS89-HU30-0233-1-COB2.asc,10409915,"2019",226.41,17
MDT02,MDT02-ETRS89-HU30-0233-2-COB2.asc,10410048,"2019",224.87,17
MDT02,MDT02-ETRS89-HU30-0233-3-COB2.asc,10410010,"2019",226.08,17
MDT02,MDT02-ETRS89-HU30-0233-4-COB2.asc,10410240,"2019",225.12,18
MDT02,MDT02-ETRS89-HU30-0234-1-COB2.asc,10410143,"2019",224.04,18
MDT02,MDT02-ETRS89-HU30-0234-2-COB2.asc,10410206,"2019",223.08,18
MDT02,MDT02-ETRS89-HU30-0234-3-COB2.asc,10410151,"2019",224.21,18
MDT02,MDT02-ETRS89-HU30-0234-4-COB2.asc,10410194,"2019",223.24,18
MDT02,MDT02-ETRS89-HU30-0235-1-COB2.asc,10409970,"2019",222.11,18
MDT02,MDT02-ETRS89-HU30-0235-2-COB2.asc,10410122,"2019",221.16,18
MDT02,MDT02-ETRS89-HU30-0235-3-COB2.asc,10409887,"2019",222.44,18
MDT02,MDT02-ETRS89-HU30-0235-4-COB2.asc,10410220,"2019",221.48,18
MDT02,MDT02-ETRS89-HU30-0236-1-COB2.asc,10410213,"2019",220.27,18
MDT02,MDT02-ETRS89-HU30-0236-2-COB2.asc,10410205,"2019",219.36,18
MDT02,MDT02-ETRS89-HU30-0236-3-COB2.asc,10410084,"2019",220.53,18
MDT02,MDT02-ETRS89-HU30-0236-4-COB2.asc,10409910,"2019",219.61,18
MDT02,MDT02-ETRS89-HU30-0237-1-COB2.asc,10410110,"2019",218.51,18
MDT02,MDT02-ETRS89-HU30-0237-2-COB2.asc,10410066,"2019",217.56,18
MDT02,MDT02-ETRS89-HU30-0237-3-COB2.asc,10410208,"2019",218.82,18
MDT02,MDT02-ETRS89-HU30-0237-4-COB2.asc,10409933,"2019",217.88,18
MDT02,MDT02-ETRS89-HU30-0240-1-COB2.asc,10324499,"2016",263.24,18
MDT02,MDT02-ETRS89-HU30-0240-2-COB2.asc,10324821,"2016",269.17,18
MDT02,MDT02-ETRS89-HU30-0240-3-COB2.asc,10325028,"2016",268.46,18
MDT02,MDT02-ETRS89-HU30-0240-4-COB2.asc,10325219,"2016",273.78,18
MDT02,MDT02-ETRS89-HU30-0241-1-COB2.asc,10325279,"2016",254.63,18
MDT02,MDT02-ETRS89-HU30-0241-2-COB2.asc,10324794,"2016",265.92,18
MDT02,MDT02-ETRS89-HU30-0241-3-COB2.asc,10325109,"2016",270.92,18
MDT02,MDT02-ETRS89-HU30-0241-4-COB2.asc,10324813,"2016",269.31,18
MDT02,MDT02-ETRS89-HU30-0242-1-COB2.asc,10324965,"2016",264.90,18
MDT02,MDT02-ETRS89-HU30-0242-2-COB2.asc,10324390,"2016",258.34,18
MDT02,MDT02-ETRS89-HU30-0242-3-COB2.asc,10324938,"2016",271.64,18
MDT02,MDT02-ETRS89-HU30-0242-4-COB2.asc,10325006,"2016",261.61,18
MDT02,MDT02-ETRS89-HU30-0243-1-COB2.asc,10324526,"2016",249.55,18
MDT02,MDT02-ETRS89-HU30-0243-2-COB2.asc,10325370,"2017,2016",248.20,18
MDT02,MDT02-ETRS89-HU30-0243-3-COB2.asc,10325005,"2016",250.65,18
MDT02,MDT02-ETRS89-HU30-0243-4-COB2.asc,10325450,"2017,2016",250.28,18
MDT02,MDT02-ETRS89-HU30-0244-1-COB2.asc,10325429,"2017,2016",250.77,18
MDT02,MDT02-ETRS89-HU30-0244-2-COB2.asc,10324525,"2017",251.92,18
MDT02,MDT02-ETRS89-HU30-0244-3-COB2.asc,10325357,"2017,2016",249.19,18
MDT02,MDT02-ETRS89-HU30-0244-4-COB2.asc,10325394,"2017,2016",252.14,18
MDT02,MDT02-ETRS89-HU30-0245-1-COB2.asc,10325010,"2020",251.26,18
MDT02,MDT02-ETRS89-HU30-0245-2-COB2.asc,11274939,"2020",248.98,18
MDT02,MDT02-ETRS89-HU30-0245-3-COB2.asc,10325095,"2020",251.18,18
MDT02,MDT02-ETRS89-HU30-0245-4-COB2.asc,11274940,"2020",249.26,18
MDT02,MDT02-ETRS89-HU30-0246-1-COB2.asc,11274941,"2020",250.05,18
MDT02,MDT02-ETRS89-HU30-0246-2-COB2.asc,11274942,"2020",251.13,18
MDT02,MDT02-ETRS89-HU30-0246-3-COB2.asc,11274943,"2020",250.20,18
MDT02,MDT02-ETRS89-HU30-0246-4-COB2.asc,11274944,"2020",251.31,18
MDT02,MDT02-ETRS89-HU30-0247-1-COB2.asc,11274945,"2020",252.35,18
MDT02,MDT02-ETRS89-HU30-0247-2-COB2.asc,11274946,"2020",259.96,18
MDT02,MDT02-ETRS89-HU30-0247-3-COB2.asc,11274947,"2020",252.30,18
MDT02,MDT02-ETRS89-HU30-0247-4-COB2.asc,11274948,"2020",253.38,18
MDT02,MDT02-ETRS89-HU30-0248-1-COB2.asc,11274949,"2020",274.50,18
MDT02,MDT02-ETRS89-HU30-0248-2-COB2.asc,11274950,"2020",282.20,19
MDT02,MDT02-ETRS89-HU30-0248-3-COB2.asc,11274951,"2020",254.50,19
MDT02,MDT02-ETRS89-HU30-0248-4-COB2.asc,11274952,"2020",257.74,19
MDT02,MDT02-ETRS89-HU30-0249-1-COB2.asc,11274953,"2020",280.33,19
MDT02,MDT02-ETRS89-HU30-0249-3-COB2.asc,11274954,"2020",260.05,19
MDT02,MDT02-ETRS89-HU30-0271-1-COB2.asc,10410012,"2019",226.42,19
MDT02,MDT02-ETRS89-HU30-0271-2-COB2.asc,10410232,"2019",225.43,19
MDT02,MDT02-ETRS89-HU30-0271-3-COB2.asc,10410114,"2019",226.77,19
MDT02,MDT02-ETRS89-HU30-0271-4-COB2.asc,10409981,"2019",225.69,19
MDT02,MDT02-ETRS89-HU30-0272-1-COB2.asc,10410016,"2019",224.46,19
MDT02,MDT02-ETRS89-HU30-0272-2-COB2.asc,10409909,"2019",223.55,19
MDT02,MDT02-ETRS89-HU30-0272-3-COB2.asc,10410241,"2019",224.72,19
MDT02,MDT02-ETRS89-HU30-0272-4-COB2.asc,10410229,"2019",223.90,19
MDT02,MDT02-ETRS89-HU30-0273-1-COB2.asc,10410237,"2019",222.69,19
MDT02,MDT02-ETRS89-HU30-0273-2-COB2.asc,10410051,"2019",221.70,19
MDT02,MDT02-ETRS89-HU30-0273-3-COB2.asc,10410209,"2019",223.05,19
MDT02,MDT02-ETRS89-HU30-0273-4-COB2.asc,10409990,"2019",222.00,19
MDT02,MDT02-ETRS89-HU30-0274-1-COB2.asc,10410162,"2019",220.83,19
MDT02,MDT02-ETRS89-HU30-0274-2-COB2.asc,10410177,"2019",219.97,19
MDT02,MDT02-ETRS89-HU30-0274-3-COB2.asc,10409975,"2019",221.24,19
MDT02,MDT02-ETRS89-HU30-0274-4-COB2.asc,10409965,"2019",220.28,19
MDT02,MDT02-ETRS89-HU30-0275-1-COB2.asc,10410097,"2019",219.07,19
MDT02,MDT02-ETRS89-HU30-0275-2-COB2.asc,10410121,"2019",218.19,19
MDT02,MDT02-ETRS89-HU30-0275-3-COB2.asc,10410141,"2019",219.22,19
MDT02,MDT02-ETRS89-HU30-0275-4-COB2.asc,10410028,"2019",218.45,19
MDT02,MDT02-ETRS89-HU30-0278-1-COB2.asc,10324984,"2016",262.14,19
MDT02,MDT02-ETRS89-HU30-0278-2-COB2.asc,10325202,"2016",271.15,19
MDT02,MDT02-ETRS89-HU30-0278-4-COB2.asc,10325083,"2016",265.63,19
MDT02,MDT02-ETRS89-HU30-0279-1-COB2.asc,10324993,"2016",276.76,19
MDT02,MDT02-ETRS89-HU30-0279-2-COB2.asc,10325207,"2016",276.80,19
MDT02,MDT02-ETRS89-HU30-0279-3-COB2.asc,10324538,"2016",274.58,19
MDT02,MDT02-ETRS89-HU30-0279-4-COB2.asc,10325200,"2016",276.99,19
MDT02,MDT02-ETRS89-HU30-0280-1-COB2.asc,10324866,"2016",271.25,19
MDT02,MDT02-ETRS89-HU30-0280-2-COB2.asc,10324522,"2016",270.75,19
MDT02,MDT02-ETRS89-HU30-0280-3-COB2.asc,10324884,"2016",254.21,19
MDT02,MDT02-ETRS89-HU30-0280-4-COB2.asc,10324635,"2016",256.92,19
MDT02,MDT02-ETRS89-HU30-0281-1-COB2.asc,10324640,"2016",257.22,19
MDT02,MDT02-ETRS89-HU30-0281-2-COB2.asc,10325420,"2017,2016",251.23,19
MDT02,MDT02-ETRS89-HU30-0281-3-COB2.asc,10325296,"2016",262.10,19
MDT02,MDT02-ETRS89-HU30-0281-4-COB2.asc,10325335,"2017,2016",251.06,19
MDT02,MDT02-ETRS89-HU30-0282-1-COB2.asc,10325414,"2017,2016",250.97,19
MDT02,MDT02-ETRS89-HU30-0282-2-COB2.asc,10325362,"2017,2016",252.61,19
MDT02,MDT02-ETRS89-HU30-0282-3-COB2.asc,10325340,"2017,2016",251.88,19
MDT02,MDT02-ETRS89-HU30-0282-4-COB2.asc,10324920,"2017",252.85,19
MDT02,MDT02-ETRS89-HU30-0283-1-COB2.asc,10324982,"2020",252.20,19
MDT02,MDT02-ETRS89-HU30-0283-2-COB2.asc,11274955,"2020",249.62,19
MDT02,MDT02-ETRS89-HU30-0283-3-COB2.asc,10325411,"2020",253.85,19
MDT02,MDT02-ETRS89-HU30-0283-4-COB2.asc,10325417,"2020",254.06,19
MDT02,MDT02-ETRS89-HU30-0284-1-COB2.asc,11274956,"2020",250.71,19
MDT02,MDT02-ETRS89-HU30-0284-2-COB2.asc,11274957,"2020",251.60,19
MDT02,MDT02-ETRS89-HU30-0284-3-COB2.asc,10324582,"2020",254.90,20
MDT02,MDT02-ETRS89-HU30-0284-4-COB2.asc,10325276,"2020",256.06,20
MDT02,MDT02-ETRS89-HU30-0285-1-COB2.asc,11274958,"2020",252.70,20
MDT02,MDT02-ETRS89-HU30-0285-2-COB2.asc,11274959,"2020",253.82,20
MDT02,MDT02-ETRS89-HU30-0285-3-COB2.asc,10324620,"2020",256.48,20
MDT02,MDT02-ETRS89-HU30-0285-4-COB2.asc,10324932,"2020",257.34,20
MDT02,MDT02-ETRS89-HU30-0286-1-COB2.asc,11274960,"2020",254.85,20
MDT02,MDT02-ETRS89-HU30-0286-2-COB2.asc,11274961,"2020",255.70,20
MDT02,MDT02-ETRS89-HU30-0286-3-COB2.asc,10324738,"2020",258.33,20
MDT02,MDT02-ETRS89-HU30-0286-4-COB2.asc,10325062,"2020",259.39,20
MDT02,MDT02-ETRS89-HU30-0287-1-COB2.asc,11274962,"2020",256.80,20
MDT02,MDT02-ETRS89-HU30-0287-3-COB2.asc,10324376,"2020",260.21,20
MDT02,MDT02-ETRS89-HU30-0309-1-COB2.asc,10410204,"2019",226.98,20
MDT02,MDT02-ETRS89-HU30-0309-2-COB2.asc,10409956,"2019",226.01,20
MDT02,MDT02-ETRS89-HU30-0309-3-COB2.asc,10409924,"2019",227.37,20
MDT02,MDT02-ETRS89-HU30-0309-4-COB2.asc,10410076,"2019",226.26,20
MDT02,MDT02-ETRS89-HU30-0310-1-COB2.asc,10410199,"2019",225.10,20
MDT02,MDT02-ETRS89-HU30-0310-2-COB2.asc,10410022,"2019",224.16,20
MDT02,MDT02-ETRS89-HU30-0310-3-COB2.asc,10409985,"2019",225.29,20
MDT02,MDT02-ETRS89-HU30-0310-4-COB2.asc,10410138,"2019",224.39,20
MDT02,MDT02-ETRS89-HU30-0311-1-COB2.asc,10410160,"2019",223.17,20
MDT02,MDT02-ETRS89-HU30-0311-2-COB2.asc,10410085,"2019",222.30,20
MDT02,MDT02-ETRS89-HU30-0311-3-COB2.asc,10410007,"2019",223.48,20
MDT02,MDT02-ETRS89-HU30-0311-4-COB2.asc,10409961,"2019",222.62,20
MDT02,MDT02-ETRS89-HU30-0312-1-COB2.asc,10410098,"2019",221.72,20
MDT02,MDT02-ETRS89-HU30-0312-2-COB2.asc,10409968,"2019",220.45,20
MDT02,MDT02-ETRS89-HU30-0312-3-COB2.asc,10410109,"2019",221.71,20
MDT02,MDT02-ETRS89-HU30-0312-4-COB2.asc,10410091,"2019",220.75,20
MDT02,MDT02-ETRS89-HU30-0313-1-COB2.asc,10409999,"2019",219.54,20
MDT02,MDT02-ETRS89-HU30-0313-2-COB2.asc,10410200,"2019",218.76,20
MDT02,MDT02-ETRS89-HU30-0313-3-COB2.asc,10409982,"2019",219.89,20
MDT02,MDT02-ETRS89-HU30-0313-4-COB2.asc,10410207,"2019",218.95,20
MDT02,MDT02-ETRS89-HU30-0317-2-COB2.asc,10325125,"2016",253.70,20
MDT02,MDT02-ETRS89-HU30-0319-1-COB2.asc,10324941,"2016",257.71,20
MDT02,MDT02-ETRS89-HU30-0319-2-COB2.asc,10325434,"2017,2016",253.70,20
MDT02,MDT02-ETRS89-HU30-0319-4-COB2.asc,10324597,"2016",256.68,20
MDT02,MDT02-ETRS89-HU30-0320-1-COB2.asc,10325400,"2017,2016",252.24,20
MDT02,MDT02-ETRS89-HU30-0320-2-COB2.asc,10325416,"2017,2016",253.12,20
MDT02,MDT02-ETRS89-HU30-0320-3-COB2.asc,10324602,"2016",251.89,20
MDT02,MDT02-ETRS89-HU30-0320-4-COB2.asc,10325390,"2017,2016",253.54,20
MDT02,MDT02-ETRS89-HU30-0321-1-COB2.asc,10325451,"2017,2016",253.26,20
MDT02,MDT02-ETRS89-HU30-0321-2-COB2.asc,10325395,"2017,2016",254.75,20
MDT02,MDT02-ETRS89-HU30-0321-3-COB2.asc,10325377,"2017,2016",253.60,20
MDT02,MDT02-ETRS89-HU30-0321-4-COB2.asc,10324728,"2016",252.31,20
MDT02,MDT02-ETRS89-HU30-0322-1-COB2.asc,10324386,"2016",256.44,20
MDT02,MDT02-ETRS89-HU30-0322-2-COB2.asc,10324407,"2016",257.83,20
MDT02,MDT02-ETRS89-HU30-0322-3-COB2.asc,10325300,"2016",256.93,20
MDT02,MDT02-ETRS89-HU30-0322-4-COB2.asc,10325226,"2016",258.08,20
MDT02,MDT02-ETRS89-HU30-0323-1-COB2.asc,10325155,"2016",258.30,20
MDT02,MDT02-ETRS89-HU30-0323-2-COB2.asc,10324785,"2016",259.74,20
MDT02,MDT02-ETRS89-HU30-0323-3-COB2.asc,10324455,"2016",258.29,21
MDT02,MDT02-ETRS89-HU30-0323-4-COB2.asc,10324842,"2016",260.16,21
MDT02,MDT02-ETRS89-HU30-0324-1-COB2.asc,10324735,"2016",260.56,21
MDT02,MDT02-ETRS89-HU30-0324-2-COB2.asc,10324834,"2016",261.46,21
MDT02,MDT02-ETRS89-HU30-0324-3-COB2.asc,10324547,"2016",260.70,21
MDT02,MDT02-ETRS89-HU30-0324-4-COB2.asc,10324928,"2016",261.95,21
MDT02,MDT02-ETRS89-HU30-0325-1-COB2.asc,10325261,"2016",262.90,21
MDT02,MDT02-ETRS89-HU30-0325-3-COB2.asc,10325282,"2016",262.75,21
MDT02,MDT02-ETRS89-HU30-0341-1-COB2.asc,10410068,"2019",227.51,21
MDT02,MDT02-ETRS89-HU30-0341-2-COB2.asc,10409937,"2019",226.49,21
MDT02,MDT02-ETRS89-HU30-0341-3-COB2.asc,10410197,"2019",227.83,21
MDT02,MDT02-ETRS89-HU30-0341-4-COB2.asc,10410219,"2019",226.83,21
MDT02,MDT02-ETRS89-HU30-0342-1-COB2.asc,10410063,"2019",225.54,21
MDT02,MDT02-ETRS89-HU30-0342-2-COB2.asc,10410280,"2019,2017",224.62,21
MDT02,MDT02-ETRS89-HU30-0342-3-COB2.asc,10410005,"2019",225.86,21
MDT02,MDT02-ETRS89-HU30-0342-4-COB2.asc,10410259,"2019,2017",225.55,21
MDT02,MDT02-ETRS89-HU30-0343-1-COB2.asc,10410266,"2019,2017",223.68,21
MDT02,MDT02-ETRS89-HU30-0343-2-COB2.asc,10410273,"2019,2017",222.87,21
MDT02,MDT02-ETRS89-HU30-0343-3-COB2.asc,10410263,"2019,2017",224.21,21
MDT02,MDT02-ETRS89-HU30-0343-4-COB2.asc,10410256,"2019,2017",223.12,21
MDT02,MDT02-ETRS89-HU30-0344-1-COB2.asc,10410252,"2019,2017",221.97,21
MDT02,MDT02-ETRS89-HU30-0344-2-COB2.asc,10410267,"2019,2017",221.00,21
MDT02,MDT02-ETRS89-HU30-0344-3-COB2.asc,10410284,"2019,2017",222.28,21
MDT02,MDT02-ETRS89-HU30-0344-4-COB2.asc,10410260,"2019,2017",221.32,21
MDT02,MDT02-ETRS89-HU30-0345-1-COB2.asc,10410265,"2019,2017",220.19,21
MDT02,MDT02-ETRS89-HU30-0345-2-COB2.asc,10410283,"2019,2017",219.21,21
MDT02,MDT02-ETRS89-HU30-0345-3-COB2.asc,10410249,"2019,2017",220.45,21
MDT02,MDT02-ETRS89-HU30-0345-4-COB2.asc,10410277,"2019,2017",219.40,21
MDT02,MDT02-ETRS89-HU30-0346-3-COB2.asc,10410268,"2019,2017",219.73,21
MDT02,MDT02-ETRS89-HU30-0346-4-COB2.asc,10410116,"2017",219.12,21
MDT02,MDT02-ETRS89-HU30-0347-3-COB2.asc,10409930,"2017",218.18,21
MDT02,MDT02-ETRS89-HU30-0347-4-COB2.asc,10410174,"2017",218.74,21
MDT02,MDT02-ETRS89-HU30-0348-3-COB2.asc,10410179,"2017",233.31,21
MDT02,MDT02-ETRS89-HU30-0348-4-COB2.asc,10409939,"2017",243.86,21
MDT02,MDT02-ETRS89-HU30-0349-3-COB2.asc,10410033,"2017",246.68,21
MDT02,MDT02-ETRS89-HU30-0349-4-COB2.asc,10409896,"2017",248.23,21
MDT02,MDT02-ETRS89-HU30-0350-3-COB2.asc,10409987,"2017",245.14,21
MDT02,MDT02-ETRS89-HU30-0350-4-COB2.asc,10409902,"2017",243.47,21
MDT02,MDT02-ETRS89-HU30-0351-3-COB2.asc,10409900,"2017",251.26,21
MDT02,MDT02-ETRS89-HU30-0351-4-COB2.asc,10325024,"2017,2016",252.35,21
MDT02,MDT02-ETRS89-HU30-0352-1-COB2.asc,10324742,"2017,2016",265.19,21
MDT02,MDT02-ETRS89-HU30-0352-2-COB2.asc,10324475,"2016",253.98,21
MDT02,MDT02-ETRS89-HU30-0352-3-COB2.asc,10324974,"2017,2016",270.95,21
MDT02,MDT02-ETRS89-HU30-0352-4-COB2.asc,10325025,"2016",258.70,21
MDT02,MDT02-ETRS89-HU30-0353-1-COB2.asc,10325033,"2016",254.50,21
MDT02,MDT02-ETRS89-HU30-0353-2-COB2.asc,10325215,"2016",252.18,21
MDT02,MDT02-ETRS89-HU30-0353-3-COB2.asc,10325077,"2016",255.19,21
MDT02,MDT02-ETRS89-HU30-0353-4-COB2.asc,10324425,"2016",256.07,21
MDT02,MDT02-ETRS89-HU30-0354-1-COB2.asc,10325278,"2016",253.93,21
MDT02,MDT02-ETRS89-HU30-0354-2-COB2.asc,10324404,"2016",257.98,21
MDT02,MDT02-ETRS89-HU30-0354-3-COB2.asc,10324805,"2016",254.71,22
MDT02,MDT02-ETRS89-HU30-0354-4-COB2.asc,10325079,"2016",255.47,22
MDT02,MDT02-ETRS89-HU30-0355-1-COB2.asc,10324414,"2016",258.23,22
MDT02,MDT02-ETRS89-HU30-0355-2-COB2.asc,10325269,"2016",260.20,22
MDT02,MDT02-ETRS89-HU30-0355-3-COB2.asc,10324431,"2016",258.29,22
MDT02,MDT02-ETRS89-HU30-0355-4-COB2.asc,10324930,"2016",260.66,22
MDT02,MDT02-ETRS89-HU30-0356-1-COB2.asc,10324797,"2016",261.41,22
MDT02,MDT02-ETRS89-HU30-0356-2-COB2.asc,10325014,"2016",262.10,22
MDT02,MDT02-ETRS89-HU30-0356-3-COB2.asc,10325081,"2016",261.68,22
MDT02,MDT02-ETRS89-HU30-0356-4-COB2.asc,10324676,"2016",262.58,22
MDT02,MDT02-ETRS89-HU30-0357-1-COB2.asc,10324892,"2016",261.65,22
MDT02,MDT02-ETRS89-HU30-0357-3-COB2.asc,10324820,"2016",263.77,22
MDT02,MDT02-ETRS89-HU30-0370-1-COB2.asc,10410011,"2019",228.19,22
MDT02,MDT02-ETRS89-HU30-0370-2-COB2.asc,10410164,"2019",227.09,22
MDT02,MDT02-ETRS89-HU30-0370-3-COB2.asc,10409884,"2019",228.33,22
MDT02,MDT02-ETRS89-HU30-0370-4-COB2.asc,10410202,"2019",227.35,22
MDT02,MDT02-ETRS89-HU30-0371-1-COB2.asc,10409940,"2019",226.09,22
MDT02,MDT02-ETRS89-HU30-0371-2-COB2.asc,10410270,"2019,2017",225.21,22
MDT02,MDT02-ETRS89-HU30-0371-3-COB2.asc,10410078,"2019",226.34,22
MDT02,MDT02-ETRS89-HU30-0371-4-COB2.asc,10410282,"2019,2017",225.54,22
MDT02,MDT02-ETRS89-HU30-0372-1-COB2.asc,10410271,"2019,2017",224.40,22
MDT02,MDT02-ETRS89-HU30-0372-2-COB2.asc,10410086,"2017",223.34,22
MDT02,MDT02-ETRS89-HU30-0372-3-COB2.asc,10410264,"2019,2017",224.65,22
MDT02,MDT02-ETRS89-HU30-0372-4-COB2.asc,10410074,"2017",223.66,22
MDT02,MDT02-ETRS89-HU30-0373-1-COB2.asc,10410247,"2017",222.47,22
MDT02,MDT02-ETRS89-HU30-0373-2-COB2.asc,10410003,"2017",221.57,22
MDT02,MDT02-ETRS89-HU30-0373-3-COB2.asc,10410075,"2017",222.78,22
MDT02,MDT02-ETRS89-HU30-0373-4-COB2.asc,10410052,"2017",221.82,22
MDT02,MDT02-ETRS89-HU30-0374-1-COB2.asc,10410223,"2017",220.75,22
MDT02,MDT02-ETRS89-HU30-0374-2-COB2.asc,10410041,"2017",219.77,22
MDT02,MDT02-ETRS89-HU30-0374-3-COB2.asc,10410211,"2017",221.00,22
MDT02,MDT02-ETRS89-HU30-0374-4-COB2.asc,10410165,"2017",220.02,22
MDT02,MDT02-ETRS89-HU30-0375-1-COB2.asc,10409899,"2017",218.85,22
MDT02,MDT02-ETRS89-HU30-0375-2-COB2.asc,10410235,"2017",218.58,22
MDT02,MDT02-ETRS89-HU30-0375-3-COB2.asc,10410127,"2017",221.43,22
MDT02,MDT02-ETRS89-HU30-0375-4-COB2.asc,10410059,"2017",231.24,22
MDT02,MDT02-ETRS89-HU30-0376-1-COB2.asc,10409977,"2017",218.51,22
MDT02,MDT02-ETRS89-HU30-0376-2-COB2.asc,10410221,"2017",216.20,22
MDT02,MDT02-ETRS89-HU30-0376-3-COB2.asc,10410092,"2017",236.42,22
MDT02,MDT02-ETRS89-HU30-0376-4-COB2.asc,10409911,"2017",219.30,22
MDT02,MDT02-ETRS89-HU30-0377-1-COB2.asc,10410030,"2017",221.74,22
MDT02,MDT02-ETRS89-HU30-0377-2-COB2.asc,10410044,"2017",229.54,22
MDT02,MDT02-ETRS89-HU30-0377-3-COB2.asc,10409978,"2017",215.75,22
